object,image,state,adj,words_w2v
pickle,pickle_sliced.jpg,a,sliced,pickle
door,door_closed.jpg,b,closed,door
filefolder,filefolder_open.jpg,a,open,file folder
sleepingbag,sleepingbag_rolled.jpg,a,rolled,sleeping bag
garlic,garlic_unpeeled.jpg,b,unpeeled,garlic
cup,cup_clean.jpg,b,clean,cup
suitcase,suitcase_open.jpg,a,open,suitcase
sugarpacket,sugarpacket_whole.jpg,b,whole,sugar packet
sleepingbag,sleepingbag_unrolled.jpg,b,unrolled,sleeping bag
dish,dish_dirty.jpg,a,dirty,dish
lawnchair,lawnchair_folded.jpg,a,folded,lawnchair
filefolder,filefolder_closed.jpg,b,closed,file folder
towel,towel_folded.jpg,a,folded,towel
orange,orange_unpeeled.jpg,b,unpeeled,orange
straw,straw_bent.jpg,a,bent,straw
chocolatebar,chocolatebar_whole.jpg,b,whole,chocolate bar
chestofdrawers,chestofdrawers_open.jpg,a,open,chest of drawers
cookie,cookie_whole.jpg,b,whole,cookie
couch,couch_clean.jpg,b,clean,couch
