object,image,state,adj,words_w2v
bill,bill_unrolled.jpg,b,unrolled,bill
jar,jar_full.jpg,b,full,jar
couch,couch_dirty.jpg,a,dirty,couch
naan,naan_whole.jpg,b,whole,naan
notepad,notepad_whole.jpg,b,whole,notepad
dish,dish_dirty.jpg,a,dirty,dish
notepad,notepad_ripped.jpg,a,ripped,notepad
seatbelt,seatbelt_closed.jpg,b,closed,seatbelt
chapstick,chapstick_open.jpg,a,open,chapstick
plate,plate_whole.jpg,b,whole,plate
towel,towel_folded.jpg,a,folded,towel
sugarpacket,sugarpacket_whole.jpg,b,whole,sugar packet
book,book_closed.jpg,b,closed,book
garlic,garlic_unpeeled.jpg,b,unpeeled,garlic
safetypin,safetypin_straight.jpg,b,straight,safety pin
watermelon,watermelon_unsliced.jpg,b,unsliced,watermelon
ladder,ladder_unfolded.jpg,b,unfolded,ladder
towel,towel_unfolded.jpg,b,unfolded,towel
treasurechest,treasurechest_closed.jpg,b,closed,treasure chest
fence,fence_whole.jpg,b,whole,fence
spoon,spoon_dirty.jpg,a,dirty,spoon
hands,hands_clean.jpg,b,clean,hands
road,road_curved.jpg,a,curved,road
carrot,carrot_unpeeled.jpg,b,unpeeled,carrot
sweater,sweater_unfolded.jpg,b,unfolded,sweater
gate,gate_open.jpg,a,open,gate
waterpipe,waterpipe_bent.jpg,a,bent,waterpipe
cdplayer,cdplayer_closed.jpg,b,closed,cd player
cup,cup_dirty.jpg,a,dirty,cup
dishwasher,dishwasher_closed.jpg,b,closed,dishwasher
plate,plate_broken.jpg,a,broken,plate
milkcarton,milkcarton_open.jpg,a,open,milk carton
shoppingcart,shoppingcart_empty.jpg,a,empty,shopping cart
sweater,sweater_folded.jpg,a,folded,sweater
cabinet,cabinet_closed.jpg,b,closed,cabinet
dishwasher,dishwasher_open.jpg,a,open,dishwasher
pig,pig_clean.jpg,b,clean,pig
lime,lime_unsliced.jpg,b,unsliced,lime
scissors,scissors_open.jpg,a,open,scissors
straw,straw_bent.jpg,a,bent,straw
tire,tire_broken.jpg,a,broken,tire
milkcarton,milkcarton_closed.jpg,b,closed,milk carton
wallet,wallet_closed.jpg,b,closed,wallet
mirror,mirror_whole.jpg,b,whole,mirror
banana,banana_unpeeled.jpg,b,unpeeled,banana
chestofdrawers,chestofdrawers_open.jpg,a,open,chest of drawers
pickle,pickle_unsliced.jpg,b,unsliced,pickle
piggybank,piggybank_whole.jpg,b,whole,piggybank
rug,rug_rolled.jpg,a,rolled,rug
pot,pot_open.jpg,a,open,pot
nail,nail_straight.jpg,b,straight,nail
door,door_open.jpg,a,open,door
yogamat,yogamat_unrolled.jpg,b,unrolled,yoga mat
microwave,microwave_closed.jpg,b,closed,microwave
paperclip,paperclip_straight.jpg,b,straight,paperclip
cookie,cookie_whole.jpg,b,whole,cookie
stapler,stapler_closed.jpg,b,closed,stapler
fence,fence_broken.jpg,a,broken,fence
shoelace,shoelace_untied.jpg,b,untied,shoelace
envelope,envelope_whole.jpg,b,whole,envelope
soccerball,soccerball_dirty.jpg,a,dirty,soccerball
gate,gate_closed.jpg,b,closed,gate
egg,egg_broken.jpg,a,broken,egg
garbagecan,garbagecan_empty.jpg,a,empty,garbage can
juicebottle,juicebottle_closed.jpg,b,closed,juice bottle
car,car_clean.jpg,b,clean,car
orange,orange_peeled.jpg,a,peeled,orange
cracker,cracker_whole.jpg,b,whole,cracker
laptop,laptop_closed.jpg,b,closed,laptop
can,can_closed.jpg,b,closed,can
rug,rug_unrolled.jpg,b,unrolled,rug
chipbag,chipbag_whole.jpg,b,whole,chip bag
blanket,blanket_unfolded.jpg,b,unfolded,blanket
eye,eye_closed.jpg,b,closed,eye
spoon,spoon_clean.jpg,b,clean,spoon
boot,boot_clean.jpg,b,clean,boot
pizza,pizza_sliced.jpg,a,sliced,pizza
suitcase,suitcase_closed.jpg,b,closed,suitcase
wineglass,wineglass_empty.jpg,a,empty,wineglass
door,door_closed.jpg,b,closed,door
gloves,gloves_dirty.jpg,a,dirty,gloves
naan,naan_ripped.jpg,a,ripped,naan
suitcase,suitcase_open.jpg,a,open,suitcase
cabinet,cabinet_open.jpg,a,open,cabinet
book,book_open.jpg,a,open,book
chipbag,chipbag_ripped.jpg,a,ripped,chip bag
glasses,glasses_whole.jpg,b,whole,glasses
kiwi,kiwi_sliced.jpg,a,sliced,kiwi
paper,paper_unfolded.jpg,b,unfolded,paper
pizza,pizza_unsliced.jpg,b,unsliced,pizza
hamper,hamper_full.jpg,b,full,hamper
hands,hands_dirty.jpg,a,dirty,hands
pineapple,pineapple_sliced.jpg,a,sliced,pineapple
paperclip,paperclip_bent.jpg,a,bent,paperclip
lock,lock_closed.jpg,b,closed,lock
juicebottle,juicebottle_open.jpg,a,open,juice bottle
pig,pig_dirty.jpg,a,dirty,pig
fridge,fridge_closed.jpg,b,closed,fridge
kiwi,kiwi_unsliced.jpg,b,unsliced,kiwi
marker,marker_closed.jpg,b,closed,marker
potato,potato_dirty.jpg,a,dirty,potato
stapler,stapler_open.jpg,a,open,stapler
banana,banana_peeled.jpg,a,peeled,banana
vase,vase_whole.jpg,b,whole,vase
