object,image,state,adj,words_w2v
bill,bill_unrolled.jpg,b,unrolled,bill
tire,tire_whole.jpg,b,whole,tire
lime,lime_unsliced.jpg,b,unsliced,lime
yogamat,yogamat_unrolled.jpg,b,unrolled,yoga mat
pencil,pencil_broken.jpg,a,broken,pencil
garlic,garlic_peeled.jpg,a,peeled,garlic
marker,marker_closed.jpg,b,closed,marker
sleepingbag,sleepingbag_unrolled.jpg,b,unrolled,sleeping bag
tire,tire_broken.jpg,a,broken,tire
carrot,carrot_unpeeled.jpg,b,unpeeled,carrot
stapler,stapler_closed.jpg,b,closed,stapler
dish,dish_clean.jpg,b,clean,dish
magnet,magnet_bent.jpg,a,bent,magnet
watermelon,watermelon_sliced.jpg,a,sliced,watermelon
stovetop,stovetop_dirty.jpg,a,dirty,stovetop
blanket,blanket_unfolded.jpg,b,unfolded,blanket
apple,apple_unsliced.jpg,b,unsliced,apple
garbagecan,garbagecan_empty.jpg,a,empty,garbage can
notepad,notepad_ripped.jpg,a,ripped,notepad
soccerball,soccerball_clean.jpg,b,clean,soccerball
notepad,notepad_whole.jpg,b,whole,notepad
chocolatebar,chocolatebar_whole.jpg,b,whole,chocolate bar
backpack,backpack_open.jpg,a,open,backpack
road,road_straight.jpg,b,straight,road
kiwi,kiwi_sliced.jpg,a,sliced,kiwi
fence,fence_broken.jpg,a,broken,fence
book,book_closed.jpg,b,closed,book
mirror,mirror_broken.jpg,a,broken,mirror
table,table_broken.jpg,a,broken,table
garbagecan,garbagecan_full.jpg,b,full,garbage can
shoe,shoe_dirty.jpg,a,dirty,shoe
cabinet,cabinet_closed.jpg,b,closed,cabinet
