object,image,state,adj,words_w2v
microwave,microwave_closed.jpg,b,closed,microwave
orange,orange_peeled.jpg,a,peeled,orange
stovetop,stovetop_dirty.jpg,a,dirty,stovetop
bucket,bucket_dirty.jpg,a,dirty,bucket
shoe,shoe_dirty.jpg,a,dirty,shoe
chapstick,chapstick_open.jpg,a,open,chapstick
soccerball,soccerball_clean.jpg,b,clean,soccerball
vase,vase_whole.jpg,b,whole,vase
chain,chain_whole.jpg,b,whole,chain
backpack,backpack_open.jpg,a,open,backpack
sugarpacket,sugarpacket_ripped.jpg,a,ripped,sugar packet
magnet,magnet_straight.jpg,b,straight,magnet
towel,towel_unfolded.jpg,b,unfolded,towel
potato,potato_dirty.jpg,a,dirty,potato
hands,hands_dirty.jpg,a,dirty,hands
cookie,cookie_broken.jpg,a,broken,cookie
backpack,backpack_closed.jpg,b,closed,backpack
bread,bread_unsliced.jpg,b,unsliced,bread
gate,gate_closed.jpg,b,closed,gate
spoon,spoon_clean.jpg,b,clean,spoon
suitcase,suitcase_open.jpg,a,open,suitcase
cookie,cookie_whole.jpg,b,whole,cookie
glasses,glasses_whole.jpg,b,whole,glasses
pot,pot_open.jpg,a,open,pot
cdplayer,cdplayer_closed.jpg,b,closed,cd player
apple,apple_sliced.jpg,a,sliced,apple
paperclip,paperclip_straight.jpg,b,straight,paperclip
envelope,envelope_ripped.jpg,a,ripped,envelope
salami,salami_unsliced.jpg,b,unsliced,salami
yogamat,yogamat_rolled.jpg,a,rolled,yoga mat
road,road_curved.jpg,a,curved,road
shoppingcart,shoppingcart_empty.jpg,a,empty,shopping cart
orange,orange_unpeeled.jpg,b,unpeeled,orange
cigarette,cigarette_whole.jpg,b,whole,cigarette
kiwi,kiwi_unsliced.jpg,b,unsliced,kiwi
wineglass,wineglass_full.jpg,b,full,wineglass
waterpipe,waterpipe_bent.jpg,a,bent,waterpipe
rug,rug_unrolled.jpg,b,unrolled,rug
bill,bill_rolled.jpg,a,rolled,bill
sweater,sweater_folded.jpg,a,folded,sweater
fence,fence_whole.jpg,b,whole,fence
naan,naan_whole.jpg,b,whole,naan
waterbottle,waterbottle_closed.jpg,b,closed,waterbottle
magnet,magnet_bent.jpg,a,bent,magnet
chestofdrawers,chestofdrawers_closed.jpg,b,closed,chest of drawers
eggcarton,eggcarton_full.jpg,b,full,egg carton
shoelace,shoelace_tied.jpg,a,tied,shoelace
garlic,garlic_unpeeled.jpg,b,unpeeled,garlic
gate,gate_open.jpg,a,open,gate
chipbag,chipbag_whole.jpg,b,whole,chip bag
straw,straw_straight.jpg,b,straight,straw
yogamat,yogamat_unrolled.jpg,b,unrolled,yoga mat
jar,jar_full.jpg,b,full,jar
fence,fence_broken.jpg,a,broken,fence
banana,banana_unpeeled.jpg,b,unpeeled,banana
stapler,stapler_closed.jpg,b,closed,stapler
waterpipe,waterpipe_straight.jpg,b,straight,waterpipe
fridge,fridge_closed.jpg,b,closed,fridge
lock,lock_closed.jpg,b,closed,lock
juicebottle,juicebottle_closed.jpg,b,closed,juice bottle
hamper,hamper_full.jpg,b,full,hamper
naan,naan_ripped.jpg,a,ripped,naan
car,car_dirty.jpg,a,dirty,car
milkcarton,milkcarton_open.jpg,a,open,milk carton
pot,pot_closed.jpg,b,closed,pot
cabinet,cabinet_closed.jpg,b,closed,cabinet
onion,onion_peeled.jpg,a,peeled,onion
scissors,scissors_closed.jpg,b,closed,scissors
cdplayer,cdplayer_open.jpg,a,open,cd player
pineapple,pineapple_sliced.jpg,a,sliced,pineapple
mirror,mirror_whole.jpg,b,whole,mirror
dish,dish_clean.jpg,b,clean,dish
eye,eye_open.jpg,a,open,eye
wineglass,wineglass_empty.jpg,a,empty,wineglass
marker,marker_open.jpg,a,open,marker
sugarpacket,sugarpacket_whole.jpg,b,whole,sugar packet
seatbelt,seatbelt_closed.jpg,b,closed,seatbelt
garlic,garlic_peeled.jpg,a,peeled,garlic
gloves,gloves_clean.jpg,b,clean,gloves
onion,onion_unpeeled.jpg,b,unpeeled,onion
dishwasher,dishwasher_closed.jpg,b,closed,dishwasher
pickle,pickle_unsliced.jpg,b,unsliced,pickle
marker,marker_closed.jpg,b,closed,marker
shoe,shoe_clean.jpg,b,clean,shoe
kiwi,kiwi_sliced.jpg,a,sliced,kiwi
bill,bill_unrolled.jpg,b,unrolled,bill
chestofdrawers,chestofdrawers_open.jpg,a,open,chest of drawers
ladder,ladder_folded.jpg,a,folded,ladder
nail,nail_straight.jpg,b,straight,nail
cabinet,cabinet_open.jpg,a,open,cabinet
watermelon,watermelon_sliced.jpg,a,sliced,watermelon
garbagecan,garbagecan_empty.jpg,a,empty,garbage can
chocolatebar,chocolatebar_broken.jpg,a,broken,chocolate bar
filefolder,filefolder_open.jpg,a,open,file folder
mirror,mirror_broken.jpg,a,broken,mirror
bucket,bucket_clean.jpg,b,clean,bucket
carrot,carrot_unpeeled.jpg,b,unpeeled,carrot
door,door_closed.jpg,b,closed,door
plate,plate_broken.jpg,a,broken,plate
vase,vase_broken.jpg,a,broken,vase
pickle,pickle_sliced.jpg,a,sliced,pickle
pencil,pencil_whole.jpg,b,whole,pencil
cup,cup_clean.jpg,b,clean,cup
apple,apple_unsliced.jpg,b,unsliced,apple
notepad,notepad_ripped.jpg,a,ripped,notepad
pizza,pizza_sliced.jpg,a,sliced,pizza
carrot,carrot_peeled.jpg,a,peeled,carrot
can,can_open.jpg,a,open,can
tire,tire_broken.jpg,a,broken,tire
scissors,scissors_open.jpg,a,open,scissors
tire,tire_whole.jpg,b,whole,tire
piggybank,piggybank_broken.jpg,a,broken,piggybank
dishwasher,dishwasher_open.jpg,a,open,dishwasher
door,door_open.jpg,a,open,door
pizza,pizza_unsliced.jpg,b,unsliced,pizza
paperclip,paperclip_bent.jpg,a,bent,paperclip
safetypin,safetypin_straight.jpg,b,straight,safety pin
dish,dish_dirty.jpg,a,dirty,dish
hamper,hamper_empty.jpg,a,empty,hamper
hands,hands_clean.jpg,b,clean,hands
safetypin,safetypin_bent.jpg,a,bent,safety pin
lime,lime_sliced.jpg,a,sliced,lime
