object,image,state,adj,words_w2v
pizza,pizza_sliced.jpg,a,sliced,pizza
vase,vase_whole.jpg,b,whole,vase
filefolder,filefolder_open.jpg,a,open,file folder
bread,bread_unsliced.jpg,b,unsliced,bread
marker,marker_closed.jpg,b,closed,marker
waterbottle,waterbottle_open.jpg,a,open,waterbottle
pot,pot_closed.jpg,b,closed,pot
shoelace,shoelace_untied.jpg,b,untied,shoelace
cookie,cookie_whole.jpg,b,whole,cookie
cdplayer,cdplayer_closed.jpg,b,closed,cd player
scissors,scissors_open.jpg,a,open,scissors
cup,cup_clean.jpg,b,clean,cup
kiwi,kiwi_unsliced.jpg,b,unsliced,kiwi
chipbag,chipbag_ripped.jpg,a,ripped,chip bag
banana,banana_unpeeled.jpg,b,unpeeled,banana
shoelace,shoelace_tied.jpg,a,tied,shoelace
glasses,glasses_whole.jpg,b,whole,glasses
shoe,shoe_dirty.jpg,a,dirty,shoe
chapstick,chapstick_closed.jpg,b,closed,chapstick
rug,rug_rolled.jpg,a,rolled,rug
stapler,stapler_open.jpg,a,open,stapler
eye,eye_closed.jpg,b,closed,eye
waterpipe,waterpipe_straight.jpg,b,straight,waterpipe
suitcase,suitcase_closed.jpg,b,closed,suitcase
gate,gate_open.jpg,a,open,gate
tire,tire_whole.jpg,b,whole,tire
piggybank,piggybank_whole.jpg,b,whole,piggybank
waterbottle,waterbottle_closed.jpg,b,closed,waterbottle
straw,straw_bent.jpg,a,bent,straw
paperclip,paperclip_straight.jpg,b,straight,paperclip
milkcarton,milkcarton_open.jpg,a,open,milk carton
boot,boot_dirty.jpg,a,dirty,boot
bread,bread_sliced.jpg,a,sliced,bread
rug,rug_unrolled.jpg,b,unrolled,rug
watermelon,watermelon_unsliced.jpg,b,unsliced,watermelon
wallet,wallet_closed.jpg,b,closed,wallet
pickle,pickle_unsliced.jpg,b,unsliced,pickle
door,door_open.jpg,a,open,door
cigarette,cigarette_whole.jpg,b,whole,cigarette
fridge,fridge_open.jpg,a,open,fridge
paper,paper_folded.jpg,a,folded,paper
cup,cup_dirty.jpg,a,dirty,cup
garlic,garlic_unpeeled.jpg,b,unpeeled,garlic
nail,nail_straight.jpg,b,straight,nail
bill,bill_rolled.jpg,a,rolled,bill
soccerball,soccerball_clean.jpg,b,clean,soccerball
cabinet,cabinet_open.jpg,a,open,cabinet
envelope,envelope_ripped.jpg,a,ripped,envelope
lawnchair,lawnchair_folded.jpg,a,folded,lawnchair
eggcarton,eggcarton_full.jpg,b,full,egg carton
car,car_dirty.jpg,a,dirty,car
carrot,carrot_peeled.jpg,a,peeled,carrot
gloves,gloves_clean.jpg,b,clean,gloves
eye,eye_open.jpg,a,open,eye
ladder,ladder_unfolded.jpg,b,unfolded,ladder
chain,chain_broken.jpg,a,broken,chain
road,road_curved.jpg,a,curved,road
wineglass,wineglass_empty.jpg,a,empty,wineglass
pot,pot_open.jpg,a,open,pot
gate,gate_closed.jpg,b,closed,gate
notepad,notepad_whole.jpg,b,whole,notepad
cigarette,cigarette_broken.jpg,a,broken,cigarette
notepad,notepad_ripped.jpg,a,ripped,notepad
cdplayer,cdplayer_open.jpg,a,open,cd player
glasses,glasses_broken.jpg,a,broken,glasses
stovetop,stovetop_dirty.jpg,a,dirty,stovetop
cracker,cracker_broken.jpg,a,broken,cracker
blanket,blanket_folded.jpg,a,folded,blanket
pig,pig_dirty.jpg,a,dirty,pig
mirror,mirror_broken.jpg,a,broken,mirror
treasurechest,treasurechest_open.jpg,a,open,treasure chest
plate,plate_whole.jpg,b,whole,plate
backpack,backpack_open.jpg,a,open,backpack
pizza,pizza_unsliced.jpg,b,unsliced,pizza
waterpipe,waterpipe_bent.jpg,a,bent,waterpipe
pickle,pickle_sliced.jpg,a,sliced,pickle
lawnchair,lawnchair_unfolded.jpg,b,unfolded,lawnchair
tire,tire_broken.jpg,a,broken,tire
wineglass,wineglass_full.jpg,b,full,wineglass
naan,naan_ripped.jpg,a,ripped,naan
yogamat,yogamat_rolled.jpg,a,rolled,yoga mat
pencil,pencil_whole.jpg,b,whole,pencil
can,can_closed.jpg,b,closed,can
salami,salami_sliced.jpg,a,sliced,salami
juicebottle,juicebottle_closed.jpg,b,closed,juice bottle
lock,lock_open.jpg,a,open,lock
