object,image,state,adj,words_w2v
yogamat,yogamat_rolled.jpg,a,rolled,yoga mat
eye,eye_closed.jpg,b,closed,eye
suitcase,suitcase_closed.jpg,b,closed,suitcase
chain,chain_broken.jpg,a,broken,chain
eye,eye_open.jpg,a,open,eye
potato,potato_clean.jpg,b,clean,potato
couch,couch_clean.jpg,b,clean,couch
juicebottle,juicebottle_closed.jpg,b,closed,juice bottle
seatbelt,seatbelt_open.jpg,a,open,seatbelt
pig,pig_dirty.jpg,a,dirty,pig
shoelace,shoelace_tied.jpg,a,tied,shoelace
waterpipe,waterpipe_bent.jpg,a,bent,waterpipe
mirror,mirror_broken.jpg,a,broken,mirror
filefolder,filefolder_closed.jpg,b,closed,file folder
door,door_closed.jpg,b,closed,door
pencil,pencil_broken.jpg,a,broken,pencil
dishwasher,dishwasher_open.jpg,a,open,dishwasher
hands,hands_dirty.jpg,a,dirty,hands
apple,apple_sliced.jpg,a,sliced,apple
nail,nail_bent.jpg,a,bent,nail
egg,egg_broken.jpg,a,broken,egg
cabinet,cabinet_open.jpg,a,open,cabinet
eggcarton,eggcarton_full.jpg,b,full,egg carton
filefolder,filefolder_open.jpg,a,open,file folder
table,table_whole.jpg,b,whole,table
egg,egg_whole.jpg,b,whole,egg
car,car_clean.jpg,b,clean,car
spoon,spoon_dirty.jpg,a,dirty,spoon
yogamat,yogamat_unrolled.jpg,b,unrolled,yoga mat
sweater,sweater_unfolded.jpg,b,unfolded,sweater
carrot,carrot_peeled.jpg,a,peeled,carrot
shoppingcart,shoppingcart_empty.jpg,a,empty,shopping cart
straw,straw_straight.jpg,b,straight,straw
book,book_open.jpg,a,open,book
cigarette,cigarette_whole.jpg,b,whole,cigarette
gate,gate_closed.jpg,b,closed,gate
wallet,wallet_open.jpg,a,open,wallet
orange,orange_unpeeled.jpg,b,unpeeled,orange
pizza,pizza_unsliced.jpg,b,unsliced,pizza
rug,rug_unrolled.jpg,b,unrolled,rug
banana,banana_unpeeled.jpg,b,unpeeled,banana
lawnchair,lawnchair_unfolded.jpg,b,unfolded,lawnchair
car,car_dirty.jpg,a,dirty,car
lock,lock_closed.jpg,b,closed,lock
treasurechest,treasurechest_open.jpg,a,open,treasure chest
milkcarton,milkcarton_open.jpg,a,open,milk carton
lock,lock_open.jpg,a,open,lock
wineglass,wineglass_empty.jpg,a,empty,wineglass
stapler,stapler_closed.jpg,b,closed,stapler
safetypin,safetypin_bent.jpg,a,bent,safety pin
laptop,laptop_open.jpg,a,open,laptop
milkcarton,milkcarton_closed.jpg,b,closed,milk carton
waterpipe,waterpipe_straight.jpg,b,straight,waterpipe
staircase,staircase_straight.jpg,b,straight,staircase
dish,dish_dirty.jpg,a,dirty,dish
boot,boot_clean.jpg,b,clean,boot
bucket,bucket_clean.jpg,b,clean,bucket
safetypin,safetypin_straight.jpg,b,straight,safety pin
plate,plate_whole.jpg,b,whole,plate
cookie,cookie_whole.jpg,b,whole,cookie
backpack,backpack_open.jpg,a,open,backpack
cracker,cracker_broken.jpg,a,broken,cracker
waterbottle,waterbottle_closed.jpg,b,closed,waterbottle
hamper,hamper_empty.jpg,a,empty,hamper
sugarpacket,sugarpacket_ripped.jpg,a,ripped,sugar packet
fridge,fridge_open.jpg,a,open,fridge
hamper,hamper_full.jpg,b,full,hamper
cdplayer,cdplayer_open.jpg,a,open,cd player
jar,jar_full.jpg,b,full,jar
marker,marker_closed.jpg,b,closed,marker
vase,vase_whole.jpg,b,whole,vase
shoppingcart,shoppingcart_full.jpg,b,full,shopping cart
kiwi,kiwi_sliced.jpg,a,sliced,kiwi
ladder,ladder_unfolded.jpg,b,unfolded,ladder
chocolatebar,chocolatebar_broken.jpg,a,broken,chocolate bar
book,book_closed.jpg,b,closed,book
chestofdrawers,chestofdrawers_closed.jpg,b,closed,chest of drawers
cookie,cookie_broken.jpg,a,broken,cookie
paperclip,paperclip_straight.jpg,b,straight,paperclip
door,door_open.jpg,a,open,door
tire,tire_whole.jpg,b,whole,tire
napkin,napkin_unfolded.jpg,b,unfolded,napkin
boot,boot_dirty.jpg,a,dirty,boot
chain,chain_whole.jpg,b,whole,chain
bill,bill_unrolled.jpg,b,unrolled,bill
dishwasher,dishwasher_closed.jpg,b,closed,dishwasher
salami,salami_sliced.jpg,a,sliced,salami
piggybank,piggybank_broken.jpg,a,broken,piggybank
gloves,gloves_clean.jpg,b,clean,gloves
soccerball,soccerball_clean.jpg,b,clean,soccerball
couch,couch_dirty.jpg,a,dirty,couch
plate,plate_broken.jpg,a,broken,plate
banana,banana_peeled.jpg,a,peeled,banana
garbagecan,garbagecan_full.jpg,b,full,garbage can
ladder,ladder_folded.jpg,a,folded,ladder
suitcase,suitcase_open.jpg,a,open,suitcase
napkin,napkin_folded.jpg,a,folded,napkin
cabinet,cabinet_closed.jpg,b,closed,cabinet
staircase,staircase_curved.jpg,a,curved,staircase
onion,onion_peeled.jpg,a,peeled,onion
table,table_broken.jpg,a,broken,table
mirror,mirror_whole.jpg,b,whole,mirror
can,can_open.jpg,a,open,can
chipbag,chipbag_ripped.jpg,a,ripped,chip bag
lawnchair,lawnchair_folded.jpg,a,folded,lawnchair
gate,gate_open.jpg,a,open,gate
