object,image,state,adj,words_w2v
chapstick,chapstick_closed.jpg,b,closed,chapstick
dish,dish_dirty.jpg,a,dirty,dish
stapler,stapler_closed.jpg,b,closed,stapler
banana,banana_unpeeled.jpg,b,unpeeled,banana
shoelace,shoelace_tied.jpg,a,tied,shoelace
milkcarton,milkcarton_closed.jpg,b,closed,milk carton
gloves,gloves_clean.jpg,b,clean,gloves
marker,marker_closed.jpg,b,closed,marker
chain,chain_broken.jpg,a,broken,chain
microwave,microwave_open.jpg,a,open,microwave
staircase,staircase_straight.jpg,b,straight,staircase
orange,orange_peeled.jpg,a,peeled,orange
jar,jar_empty.jpg,a,empty,jar
magnet,magnet_straight.jpg,b,straight,magnet
cup,cup_dirty.jpg,a,dirty,cup
paperclip,paperclip_straight.jpg,b,straight,paperclip
banana,banana_peeled.jpg,a,peeled,banana
filefolder,filefolder_closed.jpg,b,closed,file folder
sleepingbag,sleepingbag_rolled.jpg,a,rolled,sleeping bag
pizza,pizza_unsliced.jpg,b,unsliced,pizza
pig,pig_clean.jpg,b,clean,pig
towel,towel_unfolded.jpg,b,unfolded,towel
pineapple,pineapple_sliced.jpg,a,sliced,pineapple
pencil,pencil_whole.jpg,b,whole,pencil
orange,orange_unpeeled.jpg,b,unpeeled,orange
cracker,cracker_broken.jpg,a,broken,cracker
pizza,pizza_sliced.jpg,a,sliced,pizza
ladder,ladder_folded.jpg,a,folded,ladder
stovetop,stovetop_clean.jpg,b,clean,stovetop
door,door_closed.jpg,b,closed,door
dishwasher,dishwasher_open.jpg,a,open,dishwasher
fence,fence_broken.jpg,a,broken,fence
seatbelt,seatbelt_open.jpg,a,open,seatbelt
chapstick,chapstick_open.jpg,a,open,chapstick
mirror,mirror_whole.jpg,b,whole,mirror
pot,pot_closed.jpg,b,closed,pot
car,car_clean.jpg,b,clean,car
bucket,bucket_clean.jpg,b,clean,bucket
glasses,glasses_whole.jpg,b,whole,glasses
cdplayer,cdplayer_open.jpg,a,open,cd player
juicebottle,juicebottle_open.jpg,a,open,juice bottle
table,table_whole.jpg,b,whole,table
stapler,stapler_open.jpg,a,open,stapler
treasurechest,treasurechest_closed.jpg,b,closed,treasure chest
paper,paper_folded.jpg,a,folded,paper
backpack,backpack_open.jpg,a,open,backpack
cigarette,cigarette_whole.jpg,b,whole,cigarette
paperclip,paperclip_bent.jpg,a,bent,paperclip
staircase,staircase_curved.jpg,a,curved,staircase
piggybank,piggybank_broken.jpg,a,broken,piggybank
seatbelt,seatbelt_closed.jpg,b,closed,seatbelt
microwave,microwave_closed.jpg,b,closed,microwave
suitcase,suitcase_open.jpg,a,open,suitcase
plate,plate_whole.jpg,b,whole,plate
lock,lock_closed.jpg,b,closed,lock
cabinet,cabinet_open.jpg,a,open,cabinet
dish,dish_clean.jpg,b,clean,dish
lawnchair,lawnchair_folded.jpg,a,folded,lawnchair
stovetop,stovetop_dirty.jpg,a,dirty,stovetop
book,book_closed.jpg,b,closed,book
watermelon,watermelon_unsliced.jpg,b,unsliced,watermelon
shoelace,shoelace_untied.jpg,b,untied,shoelace
kiwi,kiwi_sliced.jpg,a,sliced,kiwi
wineglass,wineglass_full.jpg,b,full,wineglass
hamper,hamper_full.jpg,b,full,hamper
apple,apple_sliced.jpg,a,sliced,apple
wallet,wallet_closed.jpg,b,closed,wallet
chocolatebar,chocolatebar_broken.jpg,a,broken,chocolate bar
treasurechest,treasurechest_open.jpg,a,open,treasure chest
spoon,spoon_dirty.jpg,a,dirty,spoon
rug,rug_rolled.jpg,a,rolled,rug
pig,pig_dirty.jpg,a,dirty,pig
bill,bill_rolled.jpg,a,rolled,bill
salami,salami_unsliced.jpg,b,unsliced,salami
napkin,napkin_folded.jpg,a,folded,napkin
boot,boot_dirty.jpg,a,dirty,boot
dishwasher,dishwasher_closed.jpg,b,closed,dishwasher
shoe,shoe_clean.jpg,b,clean,shoe
cup,cup_clean.jpg,b,clean,cup
notepad,notepad_whole.jpg,b,whole,notepad
road,road_curved.jpg,a,curved,road
spoon,spoon_clean.jpg,b,clean,spoon
cabinet,cabinet_closed.jpg,b,closed,cabinet
bread,bread_sliced.jpg,a,sliced,bread
eye,eye_closed.jpg,b,closed,eye
table,table_broken.jpg,a,broken,table
potato,potato_dirty.jpg,a,dirty,potato
chain,chain_whole.jpg,b,whole,chain
eggcarton,eggcarton_full.jpg,b,full,egg carton
notepad,notepad_ripped.jpg,a,ripped,notepad
onion,onion_peeled.jpg,a,peeled,onion
juicebottle,juicebottle_closed.jpg,b,closed,juice bottle
shoe,shoe_dirty.jpg,a,dirty,shoe
cookie,cookie_broken.jpg,a,broken,cookie
sleepingbag,sleepingbag_unrolled.jpg,b,unrolled,sleeping bag
waterpipe,waterpipe_bent.jpg,a,bent,waterpipe
wineglass,wineglass_empty.jpg,a,empty,wineglass
salami,salami_sliced.jpg,a,sliced,salami
cigarette,cigarette_broken.jpg,a,broken,cigarette
chestofdrawers,chestofdrawers_open.jpg,a,open,chest of drawers
sugarpacket,sugarpacket_ripped.jpg,a,ripped,sugar packet
waterbottle,waterbottle_open.jpg,a,open,waterbottle
pickle,pickle_unsliced.jpg,b,unsliced,pickle
vase,vase_whole.jpg,b,whole,vase
envelope,envelope_ripped.jpg,a,ripped,envelope
sweater,sweater_unfolded.jpg,b,unfolded,sweater
envelope,envelope_whole.jpg,b,whole,envelope
carrot,carrot_peeled.jpg,a,peeled,carrot
