object,image,state,adj,words_w2v
road,road_curved.jpg,a,curved,road
dish,dish_dirty.jpg,a,dirty,dish
juicebottle,juicebottle_open.jpg,a,open,juice bottle
garbagecan,garbagecan_full.jpg,b,full,garbage can
cracker,cracker_whole.jpg,b,whole,cracker
kiwi,kiwi_unsliced.jpg,b,unsliced,kiwi
vase,vase_broken.jpg,a,broken,vase
potato,potato_clean.jpg,b,clean,potato
waterbottle,waterbottle_open.jpg,a,open,waterbottle
rug,rug_unrolled.jpg,b,unrolled,rug
wallet,wallet_open.jpg,a,open,wallet
