object,image,state,adj,words_w2v
garlic,garlic_peeled.jpg,a,peeled,garlic
dishwasher,dishwasher_open.jpg,a,open,dishwasher
table,table_broken.jpg,a,broken,table
lock,lock_open.jpg,a,open,lock
orange,orange_unpeeled.jpg,b,unpeeled,orange
vase,vase_broken.jpg,a,broken,vase
wallet,wallet_closed.jpg,b,closed,wallet
pineapple,pineapple_sliced.jpg,a,sliced,pineapple
seatbelt,seatbelt_open.jpg,a,open,seatbelt
laptop,laptop_closed.jpg,b,closed,laptop
garbagecan,garbagecan_empty.jpg,a,empty,garbage can
notepad,notepad_whole.jpg,b,whole,notepad
apple,apple_unsliced.jpg,b,unsliced,apple
envelope,envelope_whole.jpg,b,whole,envelope
treasurechest,treasurechest_open.jpg,a,open,treasure chest
soccerball,soccerball_dirty.jpg,a,dirty,soccerball
pot,pot_closed.jpg,b,closed,pot
towel,towel_folded.jpg,a,folded,towel
lime,lime_unsliced.jpg,b,unsliced,lime
treasurechest,treasurechest_closed.jpg,b,closed,treasure chest
chocolatebar,chocolatebar_whole.jpg,b,whole,chocolate bar
book,book_closed.jpg,b,closed,book
bucket,bucket_dirty.jpg,a,dirty,bucket
paper,paper_folded.jpg,a,folded,paper
bill,bill_unrolled.jpg,b,unrolled,bill
cabinet,cabinet_closed.jpg,b,closed,cabinet
napkin,napkin_unfolded.jpg,b,unfolded,napkin
waterpipe,waterpipe_bent.jpg,a,bent,waterpipe
bucket,bucket_clean.jpg,b,clean,bucket
pizza,pizza_sliced.jpg,a,sliced,pizza
piggybank,piggybank_broken.jpg,a,broken,piggybank
tire,tire_broken.jpg,a,broken,tire
backpack,backpack_closed.jpg,b,closed,backpack
soccerball,soccerball_clean.jpg,b,clean,soccerball
onion,onion_peeled.jpg,a,peeled,onion
blanket,blanket_unfolded.jpg,b,unfolded,blanket
pickle,pickle_sliced.jpg,a,sliced,pickle
lock,lock_closed.jpg,b,closed,lock
garlic,garlic_unpeeled.jpg,b,unpeeled,garlic
straw,straw_bent.jpg,a,bent,straw
naan,naan_whole.jpg,b,whole,naan
chapstick,chapstick_closed.jpg,b,closed,chapstick
paper,paper_unfolded.jpg,b,unfolded,paper
banana,banana_unpeeled.jpg,b,unpeeled,banana
wallet,wallet_open.jpg,a,open,wallet
vase,vase_whole.jpg,b,whole,vase
stapler,stapler_open.jpg,a,open,stapler
wineglass,wineglass_empty.jpg,a,empty,wineglass
pot,pot_open.jpg,a,open,pot
banana,banana_peeled.jpg,a,peeled,banana
cup,cup_clean.jpg,b,clean,cup
envelope,envelope_ripped.jpg,a,ripped,envelope
blanket,blanket_folded.jpg,a,folded,blanket
chocolatebar,chocolatebar_broken.jpg,a,broken,chocolate bar
road,road_curved.jpg,a,curved,road
juicebottle,juicebottle_open.jpg,a,open,juice bottle
hands,hands_clean.jpg,b,clean,hands
pig,pig_dirty.jpg,a,dirty,pig
chain,chain_broken.jpg,a,broken,chain
spoon,spoon_clean.jpg,b,clean,spoon
gate,gate_closed.jpg,b,closed,gate
shoppingcart,shoppingcart_empty.jpg,a,empty,shopping cart
cracker,cracker_whole.jpg,b,whole,cracker
waterpipe,waterpipe_straight.jpg,b,straight,waterpipe
marker,marker_closed.jpg,b,closed,marker
hands,hands_dirty.jpg,a,dirty,hands
car,car_clean.jpg,b,clean,car
ladder,ladder_unfolded.jpg,b,unfolded,ladder
fridge,fridge_open.jpg,a,open,fridge
mirror,mirror_whole.jpg,b,whole,mirror
gloves,gloves_dirty.jpg,a,dirty,gloves
apple,apple_sliced.jpg,a,sliced,apple
sleepingbag,sleepingbag_rolled.jpg,a,rolled,sleeping bag
ladder,ladder_folded.jpg,a,folded,ladder
chestofdrawers,chestofdrawers_open.jpg,a,open,chest of drawers
lime,lime_sliced.jpg,a,sliced,lime
piggybank,piggybank_whole.jpg,b,whole,piggybank
safetypin,safetypin_bent.jpg,a,bent,safety pin
waterbottle,waterbottle_closed.jpg,b,closed,waterbottle
sugarpacket,sugarpacket_whole.jpg,b,whole,sugar packet
glasses,glasses_whole.jpg,b,whole,glasses
pig,pig_clean.jpg,b,clean,pig
backpack,backpack_open.jpg,a,open,backpack
hamper,hamper_empty.jpg,a,empty,hamper
egg,egg_whole.jpg,b,whole,egg
fence,fence_broken.jpg,a,broken,fence
door,door_open.jpg,a,open,door
sweater,sweater_folded.jpg,a,folded,sweater
microwave,microwave_open.jpg,a,open,microwave
door,door_closed.jpg,b,closed,door
eggcarton,eggcarton_empty.jpg,a,empty,egg carton
couch,couch_clean.jpg,b,clean,couch
mirror,mirror_broken.jpg,a,broken,mirror
straw,straw_straight.jpg,b,straight,straw
hamper,hamper_full.jpg,b,full,hamper
cdplayer,cdplayer_closed.jpg,b,closed,cd player
naan,naan_ripped.jpg,a,ripped,naan
chipbag,chipbag_whole.jpg,b,whole,chip bag
paperclip,paperclip_straight.jpg,b,straight,paperclip
orange,orange_peeled.jpg,a,peeled,orange
plate,plate_broken.jpg,a,broken,plate
notepad,notepad_ripped.jpg,a,ripped,notepad
cookie,cookie_broken.jpg,a,broken,cookie
lawnchair,lawnchair_unfolded.jpg,b,unfolded,lawnchair
eye,eye_open.jpg,a,open,eye
pickle,pickle_unsliced.jpg,b,unsliced,pickle
marker,marker_open.jpg,a,open,marker
dish,dish_dirty.jpg,a,dirty,dish
can,can_open.jpg,a,open,can
safetypin,safetypin_straight.jpg,b,straight,safety pin
garbagecan,garbagecan_full.jpg,b,full,garbage can
staircase,staircase_straight.jpg,b,straight,staircase
sweater,sweater_unfolded.jpg,b,unfolded,sweater
chestofdrawers,chestofdrawers_closed.jpg,b,closed,chest of drawers
watermelon,watermelon_sliced.jpg,a,sliced,watermelon
pencil,pencil_whole.jpg,b,whole,pencil
rug,rug_unrolled.jpg,b,unrolled,rug
cracker,cracker_broken.jpg,a,broken,cracker
stapler,stapler_closed.jpg,b,closed,stapler
bread,bread_sliced.jpg,a,sliced,bread
plate,plate_whole.jpg,b,whole,plate
cabinet,cabinet_open.jpg,a,open,cabinet
chain,chain_whole.jpg,b,whole,chain
spoon,spoon_dirty.jpg,a,dirty,spoon
magnet,magnet_straight.jpg,b,straight,magnet
glasses,glasses_broken.jpg,a,broken,glasses
rug,rug_rolled.jpg,a,rolled,rug
salami,salami_unsliced.jpg,b,unsliced,salami
cup,cup_dirty.jpg,a,dirty,cup
kiwi,kiwi_sliced.jpg,a,sliced,kiwi
salami,salami_sliced.jpg,a,sliced,salami
shoelace,shoelace_tied.jpg,a,tied,shoelace
cigarette,cigarette_whole.jpg,b,whole,cigarette
bill,bill_rolled.jpg,a,rolled,bill
gate,gate_open.jpg,a,open,gate
fridge,fridge_closed.jpg,b,closed,fridge
carrot,carrot_unpeeled.jpg,b,unpeeled,carrot
staircase,staircase_curved.jpg,a,curved,staircase
cookie,cookie_whole.jpg,b,whole,cookie
magnet,magnet_bent.jpg,a,bent,magnet
milkcarton,milkcarton_closed.jpg,b,closed,milk carton
scissors,scissors_closed.jpg,b,closed,scissors
dish,dish_clean.jpg,b,clean,dish
nail,nail_straight.jpg,b,straight,nail
sugarpacket,sugarpacket_ripped.jpg,a,ripped,sugar packet
stovetop,stovetop_clean.jpg,b,clean,stovetop
carrot,carrot_peeled.jpg,a,peeled,carrot
boot,boot_dirty.jpg,a,dirty,boot
bread,bread_unsliced.jpg,b,unsliced,bread
boot,boot_clean.jpg,b,clean,boot
sleepingbag,sleepingbag_unrolled.jpg,b,unrolled,sleeping bag
table,table_whole.jpg,b,whole,table
pencil,pencil_broken.jpg,a,broken,pencil
potato,potato_dirty.jpg,a,dirty,potato
shoelace,shoelace_untied.jpg,b,untied,shoelace
fence,fence_whole.jpg,b,whole,fence
suitcase,suitcase_open.jpg,a,open,suitcase
nail,nail_bent.jpg,a,bent,nail
jar,jar_empty.jpg,a,empty,jar
kiwi,kiwi_unsliced.jpg,b,unsliced,kiwi
