object,image,state,adj,words_w2v
book,book_open.jpg,a,open,book
glasses,glasses_whole.jpg,b,whole,glasses
sugarpacket,sugarpacket_ripped.jpg,a,ripped,sugar packet
chain,chain_broken.jpg,a,broken,chain
road,road_straight.jpg,b,straight,road
spoon,spoon_clean.jpg,b,clean,spoon
shoppingcart,shoppingcart_empty.jpg,a,empty,shopping cart
boot,boot_clean.jpg,b,clean,boot
blanket,blanket_folded.jpg,a,folded,blanket
table,table_broken.jpg,a,broken,table
carrot,carrot_unpeeled.jpg,b,unpeeled,carrot
safetypin,safetypin_straight.jpg,b,straight,safety pin
bill,bill_rolled.jpg,a,rolled,bill
notepad,notepad_ripped.jpg,a,ripped,notepad
cracker,cracker_whole.jpg,b,whole,cracker
seatbelt,seatbelt_open.jpg,a,open,seatbelt
gate,gate_closed.jpg,b,closed,gate
watermelon,watermelon_unsliced.jpg,b,unsliced,watermelon
gloves,gloves_dirty.jpg,a,dirty,gloves
microwave,microwave_open.jpg,a,open,microwave
salami,salami_unsliced.jpg,b,unsliced,salami
hamper,hamper_full.jpg,b,full,hamper
dishwasher,dishwasher_open.jpg,a,open,dishwasher
garlic,garlic_unpeeled.jpg,b,unpeeled,garlic
treasurechest,treasurechest_open.jpg,a,open,treasure chest
napkin,napkin_folded.jpg,a,folded,napkin
potato,potato_clean.jpg,b,clean,potato
staircase,staircase_straight.jpg,b,straight,staircase
potato,potato_dirty.jpg,a,dirty,potato
sleepingbag,sleepingbag_rolled.jpg,a,rolled,sleeping bag
stovetop,stovetop_clean.jpg,b,clean,stovetop
door,door_closed.jpg,b,closed,door
shoe,shoe_clean.jpg,b,clean,shoe
bread,bread_sliced.jpg,a,sliced,bread
can,can_open.jpg,a,open,can
notepad,notepad_whole.jpg,b,whole,notepad
pot,pot_open.jpg,a,open,pot
filefolder,filefolder_closed.jpg,b,closed,file folder
pencil,pencil_whole.jpg,b,whole,pencil
yogamat,yogamat_unrolled.jpg,b,unrolled,yoga mat
hamper,hamper_empty.jpg,a,empty,hamper
car,car_clean.jpg,b,clean,car
juicebottle,juicebottle_open.jpg,a,open,juice bottle
marker,marker_closed.jpg,b,closed,marker
book,book_closed.jpg,b,closed,book
waterbottle,waterbottle_closed.jpg,b,closed,waterbottle
mirror,mirror_whole.jpg,b,whole,mirror
egg,egg_broken.jpg,a,broken,egg
straw,straw_bent.jpg,a,bent,straw
scissors,scissors_closed.jpg,b,closed,scissors
mirror,mirror_broken.jpg,a,broken,mirror
shoelace,shoelace_untied.jpg,b,untied,shoelace
tire,tire_broken.jpg,a,broken,tire
bill,bill_unrolled.jpg,b,unrolled,bill
fridge,fridge_open.jpg,a,open,fridge
waterpipe,waterpipe_bent.jpg,a,bent,waterpipe
wallet,wallet_closed.jpg,b,closed,wallet
garbagecan,garbagecan_full.jpg,b,full,garbage can
gloves,gloves_clean.jpg,b,clean,gloves
lime,lime_unsliced.jpg,b,unsliced,lime
pizza,pizza_sliced.jpg,a,sliced,pizza
onion,onion_unpeeled.jpg,b,unpeeled,onion
towel,towel_unfolded.jpg,b,unfolded,towel
door,door_open.jpg,a,open,door
eggcarton,eggcarton_empty.jpg,a,empty,egg carton
garbagecan,garbagecan_empty.jpg,a,empty,garbage can
pig,pig_clean.jpg,b,clean,pig
cookie,cookie_broken.jpg,a,broken,cookie
suitcase,suitcase_closed.jpg,b,closed,suitcase
fence,fence_whole.jpg,b,whole,fence
banana,banana_peeled.jpg,a,peeled,banana
naan,naan_whole.jpg,b,whole,naan
blanket,blanket_unfolded.jpg,b,unfolded,blanket
ladder,ladder_unfolded.jpg,b,unfolded,ladder
stapler,stapler_closed.jpg,b,closed,stapler
couch,couch_dirty.jpg,a,dirty,couch
orange,orange_peeled.jpg,a,peeled,orange
piggybank,piggybank_whole.jpg,b,whole,piggybank
yogamat,yogamat_rolled.jpg,a,rolled,yoga mat
pizza,pizza_unsliced.jpg,b,unsliced,pizza
ladder,ladder_folded.jpg,a,folded,ladder
microwave,microwave_closed.jpg,b,closed,microwave
paper,paper_unfolded.jpg,b,unfolded,paper
filefolder,filefolder_open.jpg,a,open,file folder
piggybank,piggybank_broken.jpg,a,broken,piggybank
dish,dish_clean.jpg,b,clean,dish
seatbelt,seatbelt_closed.jpg,b,closed,seatbelt
