object,image,state,adj,words_w2v
sugarpacket,sugarpacket_ripped.jpg,a,ripped,sugar packet
wallet,wallet_open.jpg,a,open,wallet
pig,pig_dirty.jpg,a,dirty,pig
orange,orange_peeled.jpg,a,peeled,orange
rug,rug_rolled.jpg,a,rolled,rug
soccerball,soccerball_clean.jpg,b,clean,soccerball
hands,hands_dirty.jpg,a,dirty,hands
straw,straw_bent.jpg,a,bent,straw
glasses,glasses_broken.jpg,a,broken,glasses
door,door_open.jpg,a,open,door
orange,orange_unpeeled.jpg,b,unpeeled,orange
soccerball,soccerball_dirty.jpg,a,dirty,soccerball
cookie,cookie_whole.jpg,b,whole,cookie
gate,gate_open.jpg,a,open,gate
cdplayer,cdplayer_open.jpg,a,open,cd player
envelope,envelope_ripped.jpg,a,ripped,envelope
apple,apple_unsliced.jpg,b,unsliced,apple
shoppingcart,shoppingcart_empty.jpg,a,empty,shopping cart
pickle,pickle_unsliced.jpg,b,unsliced,pickle
eye,eye_open.jpg,a,open,eye
gloves,gloves_dirty.jpg,a,dirty,gloves
tire,tire_whole.jpg,b,whole,tire
chipbag,chipbag_ripped.jpg,a,ripped,chip bag
onion,onion_unpeeled.jpg,b,unpeeled,onion
backpack,backpack_open.jpg,a,open,backpack
stovetop,stovetop_clean.jpg,b,clean,stovetop
mirror,mirror_broken.jpg,a,broken,mirror
towel,towel_unfolded.jpg,b,unfolded,towel
gate,gate_closed.jpg,b,closed,gate
suitcase,suitcase_closed.jpg,b,closed,suitcase
naan,naan_whole.jpg,b,whole,naan
seatbelt,seatbelt_open.jpg,a,open,seatbelt
fridge,fridge_closed.jpg,b,closed,fridge
lime,lime_unsliced.jpg,b,unsliced,lime
cdplayer,cdplayer_closed.jpg,b,closed,cd player
sleepingbag,sleepingbag_unrolled.jpg,b,unrolled,sleeping bag
banana,banana_unpeeled.jpg,b,unpeeled,banana
sleepingbag,sleepingbag_rolled.jpg,a,rolled,sleeping bag
fence,fence_whole.jpg,b,whole,fence
sugarpacket,sugarpacket_whole.jpg,b,whole,sugar packet
suitcase,suitcase_open.jpg,a,open,suitcase
spoon,spoon_clean.jpg,b,clean,spoon
waterpipe,waterpipe_bent.jpg,a,bent,waterpipe
napkin,napkin_unfolded.jpg,b,unfolded,napkin
apple,apple_sliced.jpg,a,sliced,apple
scissors,scissors_open.jpg,a,open,scissors
lawnchair,lawnchair_folded.jpg,a,folded,lawnchair
bread,bread_unsliced.jpg,b,unsliced,bread
shoe,shoe_clean.jpg,b,clean,shoe
milkcarton,milkcarton_open.jpg,a,open,milk carton
backpack,backpack_closed.jpg,b,closed,backpack
pizza,pizza_sliced.jpg,a,sliced,pizza
cup,cup_dirty.jpg,a,dirty,cup
chestofdrawers,chestofdrawers_closed.jpg,b,closed,chest of drawers
carrot,carrot_unpeeled.jpg,b,unpeeled,carrot
chocolatebar,chocolatebar_broken.jpg,a,broken,chocolate bar
nail,nail_straight.jpg,b,straight,nail
chipbag,chipbag_whole.jpg,b,whole,chip bag
vase,vase_whole.jpg,b,whole,vase
chapstick,chapstick_closed.jpg,b,closed,chapstick
table,table_broken.jpg,a,broken,table
sweater,sweater_folded.jpg,a,folded,sweater
microwave,microwave_closed.jpg,b,closed,microwave
envelope,envelope_whole.jpg,b,whole,envelope
hamper,hamper_full.jpg,b,full,hamper
garlic,garlic_unpeeled.jpg,b,unpeeled,garlic
paperclip,paperclip_bent.jpg,a,bent,paperclip
couch,couch_clean.jpg,b,clean,couch
jar,jar_full.jpg,b,full,jar
garbagecan,garbagecan_full.jpg,b,full,garbage can
wineglass,wineglass_empty.jpg,a,empty,wineglass
yogamat,yogamat_rolled.jpg,a,rolled,yoga mat
juicebottle,juicebottle_open.jpg,a,open,juice bottle
book,book_closed.jpg,b,closed,book
kiwi,kiwi_unsliced.jpg,b,unsliced,kiwi
wineglass,wineglass_full.jpg,b,full,wineglass
marker,marker_open.jpg,a,open,marker
chocolatebar,chocolatebar_whole.jpg,b,whole,chocolate bar
laptop,laptop_open.jpg,a,open,laptop
watermelon,watermelon_unsliced.jpg,b,unsliced,watermelon
bucket,bucket_clean.jpg,b,clean,bucket
glasses,glasses_whole.jpg,b,whole,glasses
egg,egg_broken.jpg,a,broken,egg
boot,boot_clean.jpg,b,clean,boot
vase,vase_broken.jpg,a,broken,vase
towel,towel_folded.jpg,a,folded,towel
watermelon,watermelon_sliced.jpg,a,sliced,watermelon
cigarette,cigarette_broken.jpg,a,broken,cigarette
jar,jar_empty.jpg,a,empty,jar
