object,image,state,adj,words_w2v
microwave,microwave_open.jpg,a,open,microwave
banana,banana_unpeeled.jpg,b,unpeeled,banana
stapler,stapler_open.jpg,a,open,stapler
potato,potato_clean.jpg,b,clean,potato
soccerball,soccerball_dirty.jpg,a,dirty,soccerball
nail,nail_bent.jpg,a,bent,nail
salami,salami_unsliced.jpg,b,unsliced,salami
napkin,napkin_unfolded.jpg,b,unfolded,napkin
garlic,garlic_unpeeled.jpg,b,unpeeled,garlic
chain,chain_broken.jpg,a,broken,chain
eggcarton,eggcarton_empty.jpg,a,empty,egg carton
marker,marker_closed.jpg,b,closed,marker
stapler,stapler_closed.jpg,b,closed,stapler
treasurechest,treasurechest_open.jpg,a,open,treasure chest
garlic,garlic_peeled.jpg,a,peeled,garlic
backpack,backpack_closed.jpg,b,closed,backpack
orange,orange_unpeeled.jpg,b,unpeeled,orange
eye,eye_open.jpg,a,open,eye
juicebottle,juicebottle_closed.jpg,b,closed,juice bottle
couch,couch_clean.jpg,b,clean,couch
waterpipe,waterpipe_bent.jpg,a,bent,waterpipe
paper,paper_folded.jpg,a,folded,paper
jar,jar_full.jpg,b,full,jar
seatbelt,seatbelt_open.jpg,a,open,seatbelt
chipbag,chipbag_whole.jpg,b,whole,chip bag
paperclip,paperclip_bent.jpg,a,bent,paperclip
apple,apple_unsliced.jpg,b,unsliced,apple
staircase,staircase_straight.jpg,b,straight,staircase
sleepingbag,sleepingbag_unrolled.jpg,b,unrolled,sleeping bag
hamper,hamper_full.jpg,b,full,hamper
wineglass,wineglass_full.jpg,b,full,wineglass
gloves,gloves_clean.jpg,b,clean,gloves
stovetop,stovetop_dirty.jpg,a,dirty,stovetop
sugarpacket,sugarpacket_ripped.jpg,a,ripped,sugar packet
car,car_dirty.jpg,a,dirty,car
gate,gate_closed.jpg,b,closed,gate
lime,lime_sliced.jpg,a,sliced,lime
chapstick,chapstick_closed.jpg,b,closed,chapstick
piggybank,piggybank_broken.jpg,a,broken,piggybank
tire,tire_broken.jpg,a,broken,tire
pickle,pickle_sliced.jpg,a,sliced,pickle
backpack,backpack_open.jpg,a,open,backpack
banana,banana_peeled.jpg,a,peeled,banana
magnet,magnet_straight.jpg,b,straight,magnet
cigarette,cigarette_whole.jpg,b,whole,cigarette
spoon,spoon_dirty.jpg,a,dirty,spoon
garbagecan,garbagecan_empty.jpg,a,empty,garbage can
blanket,blanket_folded.jpg,a,folded,blanket
bill,bill_rolled.jpg,a,rolled,bill
wineglass,wineglass_empty.jpg,a,empty,wineglass
salami,salami_sliced.jpg,a,sliced,salami
chapstick,chapstick_open.jpg,a,open,chapstick
egg,egg_whole.jpg,b,whole,egg
cabinet,cabinet_open.jpg,a,open,cabinet
pot,pot_open.jpg,a,open,pot
notepad,notepad_ripped.jpg,a,ripped,notepad
eggcarton,eggcarton_full.jpg,b,full,egg carton
gloves,gloves_dirty.jpg,a,dirty,gloves
soccerball,soccerball_clean.jpg,b,clean,soccerball
lawnchair,lawnchair_unfolded.jpg,b,unfolded,lawnchair
glasses,glasses_broken.jpg,a,broken,glasses
suitcase,suitcase_closed.jpg,b,closed,suitcase
pineapple,pineapple_unsliced.jpg,b,unsliced,pineapple
shoelace,shoelace_untied.jpg,b,untied,shoelace
fence,fence_whole.jpg,b,whole,fence
bucket,bucket_dirty.jpg,a,dirty,bucket
