object,image,state,adj,words_w2v
suitcase,suitcase_closed.jpg,b,closed,suitcase
lock,lock_open.jpg,a,open,lock
sleepingbag,sleepingbag_rolled.jpg,a,rolled,sleeping bag
apple,apple_unsliced.jpg,b,unsliced,apple
napkin,napkin_folded.jpg,a,folded,napkin
nail,nail_straight.jpg,b,straight,nail
sleepingbag,sleepingbag_unrolled.jpg,b,unrolled,sleeping bag
onion,onion_unpeeled.jpg,b,unpeeled,onion
kiwi,kiwi_sliced.jpg,a,sliced,kiwi
potato,potato_clean.jpg,b,clean,potato
door,door_open.jpg,a,open,door
notepad,notepad_whole.jpg,b,whole,notepad
gate,gate_closed.jpg,b,closed,gate
glasses,glasses_broken.jpg,a,broken,glasses
potato,potato_dirty.jpg,a,dirty,potato
staircase,staircase_straight.jpg,b,straight,staircase
microwave,microwave_open.jpg,a,open,microwave
door,door_closed.jpg,b,closed,door
salami,salami_sliced.jpg,a,sliced,salami
piggybank,piggybank_broken.jpg,a,broken,piggybank
seatbelt,seatbelt_closed.jpg,b,closed,seatbelt
carrot,carrot_peeled.jpg,a,peeled,carrot
hands,hands_clean.jpg,b,clean,hands
straw,straw_straight.jpg,b,straight,straw
stovetop,stovetop_dirty.jpg,a,dirty,stovetop
towel,towel_folded.jpg,a,folded,towel
cracker,cracker_broken.jpg,a,broken,cracker
filefolder,filefolder_closed.jpg,b,closed,file folder
spoon,spoon_dirty.jpg,a,dirty,spoon
piggybank,piggybank_whole.jpg,b,whole,piggybank
shoelace,shoelace_untied.jpg,b,untied,shoelace
pig,pig_dirty.jpg,a,dirty,pig
gloves,gloves_dirty.jpg,a,dirty,gloves
vase,vase_broken.jpg,a,broken,vase
couch,couch_clean.jpg,b,clean,couch
plate,plate_whole.jpg,b,whole,plate
envelope,envelope_ripped.jpg,a,ripped,envelope
pizza,pizza_unsliced.jpg,b,unsliced,pizza
magnet,magnet_bent.jpg,a,bent,magnet
dishwasher,dishwasher_open.jpg,a,open,dishwasher
eye,eye_open.jpg,a,open,eye
book,book_closed.jpg,b,closed,book
fridge,fridge_open.jpg,a,open,fridge
blanket,blanket_folded.jpg,a,folded,blanket
treasurechest,treasurechest_closed.jpg,b,closed,treasure chest
blanket,blanket_unfolded.jpg,b,unfolded,blanket
chocolatebar,chocolatebar_broken.jpg,a,broken,chocolate bar
fence,fence_whole.jpg,b,whole,fence
paperclip,paperclip_straight.jpg,b,straight,paperclip
chapstick,chapstick_closed.jpg,b,closed,chapstick
banana,banana_peeled.jpg,a,peeled,banana
boot,boot_dirty.jpg,a,dirty,boot
mirror,mirror_whole.jpg,b,whole,mirror
plate,plate_broken.jpg,a,broken,plate
tire,tire_broken.jpg,a,broken,tire
napkin,napkin_unfolded.jpg,b,unfolded,napkin
apple,apple_sliced.jpg,a,sliced,apple
towel,towel_unfolded.jpg,b,unfolded,towel
hamper,hamper_full.jpg,b,full,hamper
pig,pig_clean.jpg,b,clean,pig
mirror,mirror_broken.jpg,a,broken,mirror
ladder,ladder_folded.jpg,a,folded,ladder
suitcase,suitcase_open.jpg,a,open,suitcase
can,can_open.jpg,a,open,can
scissors,scissors_open.jpg,a,open,scissors
pickle,pickle_sliced.jpg,a,sliced,pickle
laptop,laptop_closed.jpg,b,closed,laptop
egg,egg_whole.jpg,b,whole,egg
waterpipe,waterpipe_bent.jpg,a,bent,waterpipe
garlic,garlic_peeled.jpg,a,peeled,garlic
laptop,laptop_open.jpg,a,open,laptop
