object,image,state,adj,words_w2v
orange,orange_unpeeled.jpg,b,unpeeled,orange
shoelace,shoelace_tied.jpg,a,tied,shoelace
paper,paper_folded.jpg,a,folded,paper
fridge,fridge_closed.jpg,b,closed,fridge
rug,rug_unrolled.jpg,b,unrolled,rug
milkcarton,milkcarton_closed.jpg,b,closed,milk carton
backpack,backpack_closed.jpg,b,closed,backpack
cdplayer,cdplayer_closed.jpg,b,closed,cd player
bucket,bucket_clean.jpg,b,clean,bucket
staircase,staircase_curved.jpg,a,curved,staircase
apple,apple_sliced.jpg,a,sliced,apple
cup,cup_dirty.jpg,a,dirty,cup
rug,rug_rolled.jpg,a,rolled,rug
spoon,spoon_clean.jpg,b,clean,spoon
fence,fence_broken.jpg,a,broken,fence
piggybank,piggybank_broken.jpg,a,broken,piggybank
cup,cup_clean.jpg,b,clean,cup
onion,onion_peeled.jpg,a,peeled,onion
treasurechest,treasurechest_closed.jpg,b,closed,treasure chest
scissors,scissors_closed.jpg,b,closed,scissors
pig,pig_clean.jpg,b,clean,pig
wineglass,wineglass_empty.jpg,a,empty,wineglass
boot,boot_clean.jpg,b,clean,boot
chapstick,chapstick_open.jpg,a,open,chapstick
soccerball,soccerball_clean.jpg,b,clean,soccerball
chocolatebar,chocolatebar_broken.jpg,a,broken,chocolate bar
paperclip,paperclip_bent.jpg,a,bent,paperclip
vase,vase_whole.jpg,b,whole,vase
plate,plate_whole.jpg,b,whole,plate
chestofdrawers,chestofdrawers_open.jpg,a,open,chest of drawers
kiwi,kiwi_sliced.jpg,a,sliced,kiwi
jar,jar_full.jpg,b,full,jar
blanket,blanket_unfolded.jpg,b,unfolded,blanket
wallet,wallet_open.jpg,a,open,wallet
cdplayer,cdplayer_open.jpg,a,open,cd player
dishwasher,dishwasher_open.jpg,a,open,dishwasher
straw,straw_straight.jpg,b,straight,straw
lime,lime_sliced.jpg,a,sliced,lime
sleepingbag,sleepingbag_rolled.jpg,a,rolled,sleeping bag
tire,tire_whole.jpg,b,whole,tire
sugarpacket,sugarpacket_whole.jpg,b,whole,sugar packet
towel,towel_unfolded.jpg,b,unfolded,towel
garbagecan,garbagecan_full.jpg,b,full,garbage can
bill,bill_rolled.jpg,a,rolled,bill
spoon,spoon_dirty.jpg,a,dirty,spoon
nail,nail_bent.jpg,a,bent,nail
juicebottle,juicebottle_closed.jpg,b,closed,juice bottle
onion,onion_unpeeled.jpg,b,unpeeled,onion
stapler,stapler_closed.jpg,b,closed,stapler
watermelon,watermelon_unsliced.jpg,b,unsliced,watermelon
suitcase,suitcase_open.jpg,a,open,suitcase
stovetop,stovetop_dirty.jpg,a,dirty,stovetop
pickle,pickle_sliced.jpg,a,sliced,pickle
stapler,stapler_open.jpg,a,open,stapler
lawnchair,lawnchair_unfolded.jpg,b,unfolded,lawnchair
gloves,gloves_dirty.jpg,a,dirty,gloves
fridge,fridge_open.jpg,a,open,fridge
