object,image,state,adj,words_w2v
garbagecan,garbagecan_empty.jpg,a,empty,garbage can
mirror,mirror_whole.jpg,b,whole,mirror
magnet,magnet_bent.jpg,a,bent,magnet
road,road_curved.jpg,a,curved,road
gloves,gloves_clean.jpg,b,clean,gloves
cigarette,cigarette_whole.jpg,b,whole,cigarette
bread,bread_sliced.jpg,a,sliced,bread
paperclip,paperclip_straight.jpg,b,straight,paperclip
table,table_whole.jpg,b,whole,table
paper,paper_unfolded.jpg,b,unfolded,paper
door,door_closed.jpg,b,closed,door
juicebottle,juicebottle_closed.jpg,b,closed,juice bottle
marker,marker_closed.jpg,b,closed,marker
spoon,spoon_dirty.jpg,a,dirty,spoon
shoppingcart,shoppingcart_full.jpg,b,full,shopping cart
stovetop,stovetop_dirty.jpg,a,dirty,stovetop
blanket,blanket_unfolded.jpg,b,unfolded,blanket
salami,salami_sliced.jpg,a,sliced,salami
shoelace,shoelace_untied.jpg,b,untied,shoelace
egg,egg_whole.jpg,b,whole,egg
pencil,pencil_broken.jpg,a,broken,pencil
cabinet,cabinet_closed.jpg,b,closed,cabinet
chapstick,chapstick_open.jpg,a,open,chapstick
tire,tire_broken.jpg,a,broken,tire
lawnchair,lawnchair_unfolded.jpg,b,unfolded,lawnchair
filefolder,filefolder_closed.jpg,b,closed,file folder
potato,potato_clean.jpg,b,clean,potato
fridge,fridge_open.jpg,a,open,fridge
book,book_open.jpg,a,open,book
can,can_closed.jpg,b,closed,can
dishwasher,dishwasher_open.jpg,a,open,dishwasher
blanket,blanket_folded.jpg,a,folded,blanket
scissors,scissors_closed.jpg,b,closed,scissors
lock,lock_open.jpg,a,open,lock
shoelace,shoelace_tied.jpg,a,tied,shoelace
cracker,cracker_whole.jpg,b,whole,cracker
stapler,stapler_open.jpg,a,open,stapler
chain,chain_broken.jpg,a,broken,chain
hands,hands_clean.jpg,b,clean,hands
waterbottle,waterbottle_closed.jpg,b,closed,waterbottle
ladder,ladder_unfolded.jpg,b,unfolded,ladder
plate,plate_broken.jpg,a,broken,plate
cabinet,cabinet_open.jpg,a,open,cabinet
piggybank,piggybank_broken.jpg,a,broken,piggybank
safetypin,safetypin_bent.jpg,a,bent,safety pin
eggcarton,eggcarton_empty.jpg,a,empty,egg carton
car,car_clean.jpg,b,clean,car
rug,rug_unrolled.jpg,b,unrolled,rug
potato,potato_dirty.jpg,a,dirty,potato
bucket,bucket_dirty.jpg,a,dirty,bucket
naan,naan_ripped.jpg,a,ripped,naan
shoe,shoe_dirty.jpg,a,dirty,shoe
milkcarton,milkcarton_closed.jpg,b,closed,milk carton
notepad,notepad_whole.jpg,b,whole,notepad
road,road_straight.jpg,b,straight,road
waterpipe,waterpipe_straight.jpg,b,straight,waterpipe
sweater,sweater_unfolded.jpg,b,unfolded,sweater
yogamat,yogamat_unrolled.jpg,b,unrolled,yoga mat
pineapple,pineapple_sliced.jpg,a,sliced,pineapple
chain,chain_whole.jpg,b,whole,chain
treasurechest,treasurechest_closed.jpg,b,closed,treasure chest
pot,pot_closed.jpg,b,closed,pot
pig,pig_clean.jpg,b,clean,pig
staircase,staircase_straight.jpg,b,straight,staircase
banana,banana_peeled.jpg,a,peeled,banana
napkin,napkin_folded.jpg,a,folded,napkin
lime,lime_sliced.jpg,a,sliced,lime
stapler,stapler_closed.jpg,b,closed,stapler
dish,dish_dirty.jpg,a,dirty,dish
cracker,cracker_broken.jpg,a,broken,cracker
