object,image,state,adj,words_w2v
bread,bread_sliced.jpg,a,sliced,bread
tire,tire_whole.jpg,b,whole,tire
staircase,staircase_straight.jpg,b,straight,staircase
wallet,wallet_closed.jpg,b,closed,wallet
dishwasher,dishwasher_closed.jpg,b,closed,dishwasher
banana,banana_unpeeled.jpg,b,unpeeled,banana
cup,cup_dirty.jpg,a,dirty,cup
orange,orange_unpeeled.jpg,b,unpeeled,orange
chipbag,chipbag_whole.jpg,b,whole,chip bag
ladder,ladder_unfolded.jpg,b,unfolded,ladder
watermelon,watermelon_unsliced.jpg,b,unsliced,watermelon
safetypin,safetypin_bent.jpg,a,bent,safety pin
carrot,carrot_peeled.jpg,a,peeled,carrot
stapler,stapler_open.jpg,a,open,stapler
bucket,bucket_dirty.jpg,a,dirty,bucket
couch,couch_clean.jpg,b,clean,couch
pineapple,pineapple_sliced.jpg,a,sliced,pineapple
garbagecan,garbagecan_empty.jpg,a,empty,garbage can
fence,fence_broken.jpg,a,broken,fence
piggybank,piggybank_whole.jpg,b,whole,piggybank
dish,dish_clean.jpg,b,clean,dish
chapstick,chapstick_closed.jpg,b,closed,chapstick
straw,straw_straight.jpg,b,straight,straw
mirror,mirror_broken.jpg,a,broken,mirror
sleepingbag,sleepingbag_rolled.jpg,a,rolled,sleeping bag
garlic,garlic_peeled.jpg,a,peeled,garlic
plate,plate_broken.jpg,a,broken,plate
bill,bill_unrolled.jpg,b,unrolled,bill
rug,rug_rolled.jpg,a,rolled,rug
lock,lock_closed.jpg,b,closed,lock
spoon,spoon_clean.jpg,b,clean,spoon
road,road_straight.jpg,b,straight,road
safetypin,safetypin_straight.jpg,b,straight,safety pin
bread,bread_unsliced.jpg,b,unsliced,bread
cdplayer,cdplayer_closed.jpg,b,closed,cd player
pig,pig_clean.jpg,b,clean,pig
lawnchair,lawnchair_unfolded.jpg,b,unfolded,lawnchair
magnet,magnet_bent.jpg,a,bent,magnet
shoe,shoe_dirty.jpg,a,dirty,shoe
soccerball,soccerball_dirty.jpg,a,dirty,soccerball
tire,tire_broken.jpg,a,broken,tire
wallet,wallet_open.jpg,a,open,wallet
scissors,scissors_open.jpg,a,open,scissors
straw,straw_bent.jpg,a,bent,straw
hamper,hamper_full.jpg,b,full,hamper
apple,apple_sliced.jpg,a,sliced,apple
marker,marker_closed.jpg,b,closed,marker
juicebottle,juicebottle_closed.jpg,b,closed,juice bottle
gate,gate_open.jpg,a,open,gate
waterbottle,waterbottle_open.jpg,a,open,waterbottle
waterpipe,waterpipe_straight.jpg,b,straight,waterpipe
salami,salami_unsliced.jpg,b,unsliced,salami
shoelace,shoelace_untied.jpg,b,untied,shoelace
cookie,cookie_broken.jpg,a,broken,cookie
hands,hands_dirty.jpg,a,dirty,hands
lime,lime_sliced.jpg,a,sliced,lime
lawnchair,lawnchair_folded.jpg,a,folded,lawnchair
egg,egg_whole.jpg,b,whole,egg
notepad,notepad_whole.jpg,b,whole,notepad
milkcarton,milkcarton_open.jpg,a,open,milk carton
chestofdrawers,chestofdrawers_open.jpg,a,open,chest of drawers
nail,nail_straight.jpg,b,straight,nail
eye,eye_closed.jpg,b,closed,eye
lime,lime_unsliced.jpg,b,unsliced,lime
chain,chain_broken.jpg,a,broken,chain
chocolatebar,chocolatebar_whole.jpg,b,whole,chocolate bar
car,car_dirty.jpg,a,dirty,car
table,table_broken.jpg,a,broken,table
sleepingbag,sleepingbag_unrolled.jpg,b,unrolled,sleeping bag
paper,paper_folded.jpg,a,folded,paper
onion,onion_peeled.jpg,a,peeled,onion
kiwi,kiwi_sliced.jpg,a,sliced,kiwi
vase,vase_whole.jpg,b,whole,vase
glasses,glasses_broken.jpg,a,broken,glasses
stovetop,stovetop_dirty.jpg,a,dirty,stovetop
can,can_open.jpg,a,open,can
orange,orange_peeled.jpg,a,peeled,orange
door,door_open.jpg,a,open,door
potato,potato_dirty.jpg,a,dirty,potato
bucket,bucket_clean.jpg,b,clean,bucket
fence,fence_whole.jpg,b,whole,fence
door,door_closed.jpg,b,closed,door
ladder,ladder_folded.jpg,a,folded,ladder
suitcase,suitcase_closed.jpg,b,closed,suitcase
cdplayer,cdplayer_open.jpg,a,open,cd player
notepad,notepad_ripped.jpg,a,ripped,notepad
rug,rug_unrolled.jpg,b,unrolled,rug
book,book_closed.jpg,b,closed,book
jar,jar_empty.jpg,a,empty,jar
garbagecan,garbagecan_full.jpg,b,full,garbage can
pizza,pizza_unsliced.jpg,b,unsliced,pizza
blanket,blanket_folded.jpg,a,folded,blanket
cigarette,cigarette_whole.jpg,b,whole,cigarette
spoon,spoon_dirty.jpg,a,dirty,spoon
sweater,sweater_unfolded.jpg,b,unfolded,sweater
milkcarton,milkcarton_closed.jpg,b,closed,milk carton
shoe,shoe_clean.jpg,b,clean,shoe
fridge,fridge_open.jpg,a,open,fridge
yogamat,yogamat_rolled.jpg,a,rolled,yoga mat
onion,onion_unpeeled.jpg,b,unpeeled,onion
cigarette,cigarette_broken.jpg,a,broken,cigarette
book,book_open.jpg,a,open,book
kiwi,kiwi_unsliced.jpg,b,unsliced,kiwi
soccerball,soccerball_clean.jpg,b,clean,soccerball
chain,chain_whole.jpg,b,whole,chain
seatbelt,seatbelt_closed.jpg,b,closed,seatbelt
cup,cup_clean.jpg,b,clean,cup
laptop,laptop_closed.jpg,b,closed,laptop
towel,towel_unfolded.jpg,b,unfolded,towel
cookie,cookie_whole.jpg,b,whole,cookie
towel,towel_folded.jpg,a,folded,towel
shoppingcart,shoppingcart_empty.jpg,a,empty,shopping cart
naan,naan_whole.jpg,b,whole,naan
cabinet,cabinet_closed.jpg,b,closed,cabinet
envelope,envelope_whole.jpg,b,whole,envelope
glasses,glasses_whole.jpg,b,whole,glasses
treasurechest,treasurechest_closed.jpg,b,closed,treasure chest
mirror,mirror_whole.jpg,b,whole,mirror
nail,nail_bent.jpg,a,bent,nail
bill,bill_rolled.jpg,a,rolled,bill
can,can_closed.jpg,b,closed,can
waterpipe,waterpipe_bent.jpg,a,bent,waterpipe
hamper,hamper_empty.jpg,a,empty,hamper
