object,image,state,adj,words_w2v
cracker,cracker_broken.jpg,a,broken,cracker
stapler,stapler_open.jpg,a,open,stapler
straw,straw_straight.jpg,b,straight,straw
wineglass,wineglass_empty.jpg,a,empty,wineglass
envelope,envelope_ripped.jpg,a,ripped,envelope
hands,hands_clean.jpg,b,clean,hands
pickle,pickle_unsliced.jpg,b,unsliced,pickle
sleepingbag,sleepingbag_unrolled.jpg,b,unrolled,sleeping bag
dish,dish_clean.jpg,b,clean,dish
cdplayer,cdplayer_open.jpg,a,open,cd player
pencil,pencil_whole.jpg,b,whole,pencil
shoe,shoe_clean.jpg,b,clean,shoe
pizza,pizza_unsliced.jpg,b,unsliced,pizza
pig,pig_clean.jpg,b,clean,pig
laptop,laptop_open.jpg,a,open,laptop
staircase,staircase_curved.jpg,a,curved,staircase
bread,bread_sliced.jpg,a,sliced,bread
shoppingcart,shoppingcart_empty.jpg,a,empty,shopping cart
stapler,stapler_closed.jpg,b,closed,stapler
cabinet,cabinet_closed.jpg,b,closed,cabinet
boot,boot_dirty.jpg,a,dirty,boot
dishwasher,dishwasher_closed.jpg,b,closed,dishwasher
nail,nail_bent.jpg,a,bent,nail
road,road_curved.jpg,a,curved,road
bread,bread_unsliced.jpg,b,unsliced,bread
laptop,laptop_closed.jpg,b,closed,laptop
potato,potato_dirty.jpg,a,dirty,potato
paperclip,paperclip_straight.jpg,b,straight,paperclip
book,book_closed.jpg,b,closed,book
stovetop,stovetop_dirty.jpg,a,dirty,stovetop
door,door_open.jpg,a,open,door
naan,naan_ripped.jpg,a,ripped,naan
sugarpacket,sugarpacket_whole.jpg,b,whole,sugar packet
fence,fence_whole.jpg,b,whole,fence
car,car_dirty.jpg,a,dirty,car
boot,boot_clean.jpg,b,clean,boot
marker,marker_closed.jpg,b,closed,marker
table,table_broken.jpg,a,broken,table
piggybank,piggybank_broken.jpg,a,broken,piggybank
cup,cup_clean.jpg,b,clean,cup
kiwi,kiwi_unsliced.jpg,b,unsliced,kiwi
napkin,napkin_unfolded.jpg,b,unfolded,napkin
shoe,shoe_dirty.jpg,a,dirty,shoe
plate,plate_broken.jpg,a,broken,plate
tire,tire_broken.jpg,a,broken,tire
eggcarton,eggcarton_empty.jpg,a,empty,egg carton
safetypin,safetypin_bent.jpg,a,bent,safety pin
towel,towel_unfolded.jpg,b,unfolded,towel
pot,pot_open.jpg,a,open,pot
hamper,hamper_full.jpg,b,full,hamper
lock,lock_closed.jpg,b,closed,lock
staircase,staircase_straight.jpg,b,straight,staircase
lawnchair,lawnchair_folded.jpg,a,folded,lawnchair
banana,banana_peeled.jpg,a,peeled,banana
garbagecan,garbagecan_empty.jpg,a,empty,garbage can
shoelace,shoelace_untied.jpg,b,untied,shoelace
chocolatebar,chocolatebar_whole.jpg,b,whole,chocolate bar
shoelace,shoelace_tied.jpg,a,tied,shoelace
orange,orange_unpeeled.jpg,b,unpeeled,orange
piggybank,piggybank_whole.jpg,b,whole,piggybank
pineapple,pineapple_sliced.jpg,a,sliced,pineapple
bill,bill_rolled.jpg,a,rolled,bill
sugarpacket,sugarpacket_ripped.jpg,a,ripped,sugar packet
rug,rug_unrolled.jpg,b,unrolled,rug
naan,naan_whole.jpg,b,whole,naan
suitcase,suitcase_closed.jpg,b,closed,suitcase
spoon,spoon_clean.jpg,b,clean,spoon
treasurechest,treasurechest_open.jpg,a,open,treasure chest
apple,apple_unsliced.jpg,b,unsliced,apple
couch,couch_dirty.jpg,a,dirty,couch
envelope,envelope_whole.jpg,b,whole,envelope
glasses,glasses_broken.jpg,a,broken,glasses
gate,gate_closed.jpg,b,closed,gate
book,book_open.jpg,a,open,book
microwave,microwave_open.jpg,a,open,microwave
plate,plate_whole.jpg,b,whole,plate
chestofdrawers,chestofdrawers_open.jpg,a,open,chest of drawers
cup,cup_dirty.jpg,a,dirty,cup
can,can_closed.jpg,b,closed,can
table,table_whole.jpg,b,whole,table
chain,chain_whole.jpg,b,whole,chain
carrot,carrot_peeled.jpg,a,peeled,carrot
car,car_clean.jpg,b,clean,car
vase,vase_whole.jpg,b,whole,vase
cdplayer,cdplayer_closed.jpg,b,closed,cd player
salami,salami_sliced.jpg,a,sliced,salami
chapstick,chapstick_closed.jpg,b,closed,chapstick
sweater,sweater_folded.jpg,a,folded,sweater
pizza,pizza_sliced.jpg,a,sliced,pizza
bill,bill_unrolled.jpg,b,unrolled,bill
ladder,ladder_unfolded.jpg,b,unfolded,ladder
juicebottle,juicebottle_open.jpg,a,open,juice bottle
nail,nail_straight.jpg,b,straight,nail
jar,jar_empty.jpg,a,empty,jar
gate,gate_open.jpg,a,open,gate
cookie,cookie_whole.jpg,b,whole,cookie
paper,paper_folded.jpg,a,folded,paper
yogamat,yogamat_unrolled.jpg,b,unrolled,yoga mat
hamper,hamper_empty.jpg,a,empty,hamper
vase,vase_broken.jpg,a,broken,vase
wallet,wallet_closed.jpg,b,closed,wallet
cracker,cracker_whole.jpg,b,whole,cracker
gloves,gloves_dirty.jpg,a,dirty,gloves
waterpipe,waterpipe_straight.jpg,b,straight,waterpipe
pineapple,pineapple_unsliced.jpg,b,unsliced,pineapple
scissors,scissors_open.jpg,a,open,scissors
soccerball,soccerball_clean.jpg,b,clean,soccerball
treasurechest,treasurechest_closed.jpg,b,closed,treasure chest
magnet,magnet_bent.jpg,a,bent,magnet
lime,lime_unsliced.jpg,b,unsliced,lime
filefolder,filefolder_closed.jpg,b,closed,file folder
chocolatebar,chocolatebar_broken.jpg,a,broken,chocolate bar
paper,paper_unfolded.jpg,b,unfolded,paper
backpack,backpack_open.jpg,a,open,backpack
pickle,pickle_sliced.jpg,a,sliced,pickle
waterpipe,waterpipe_bent.jpg,a,bent,waterpipe
chain,chain_broken.jpg,a,broken,chain
cabinet,cabinet_open.jpg,a,open,cabinet
wallet,wallet_open.jpg,a,open,wallet
dish,dish_dirty.jpg,a,dirty,dish
safetypin,safetypin_straight.jpg,b,straight,safety pin
ladder,ladder_folded.jpg,a,folded,ladder
eye,eye_closed.jpg,b,closed,eye
