object,image,state,adj,words_w2v
chestofdrawers,chestofdrawers_closed.jpg,b,closed,chest of drawers
potato,potato_clean.jpg,b,clean,potato
scissors,scissors_open.jpg,a,open,scissors
straw,straw_bent.jpg,a,bent,straw
fence,fence_whole.jpg,b,whole,fence
cracker,cracker_whole.jpg,b,whole,cracker
pencil,pencil_broken.jpg,a,broken,pencil
egg,egg_broken.jpg,a,broken,egg
lawnchair,lawnchair_unfolded.jpg,b,unfolded,lawnchair
can,can_open.jpg,a,open,can
kiwi,kiwi_unsliced.jpg,b,unsliced,kiwi
sugarpacket,sugarpacket_whole.jpg,b,whole,sugar packet
ladder,ladder_unfolded.jpg,b,unfolded,ladder
waterbottle,waterbottle_closed.jpg,b,closed,waterbottle
lime,lime_unsliced.jpg,b,unsliced,lime
boot,boot_clean.jpg,b,clean,boot
milkcarton,milkcarton_open.jpg,a,open,milk carton
wallet,wallet_open.jpg,a,open,wallet
watermelon,watermelon_sliced.jpg,a,sliced,watermelon
blanket,blanket_unfolded.jpg,b,unfolded,blanket
car,car_dirty.jpg,a,dirty,car
filefolder,filefolder_open.jpg,a,open,file folder
naan,naan_whole.jpg,b,whole,naan
shoppingcart,shoppingcart_full.jpg,b,full,shopping cart
can,can_closed.jpg,b,closed,can
glasses,glasses_broken.jpg,a,broken,glasses
lime,lime_sliced.jpg,a,sliced,lime
safetypin,safetypin_straight.jpg,b,straight,safety pin
hamper,hamper_empty.jpg,a,empty,hamper
marker,marker_open.jpg,a,open,marker
chocolatebar,chocolatebar_whole.jpg,b,whole,chocolate bar
laptop,laptop_closed.jpg,b,closed,laptop
bread,bread_unsliced.jpg,b,unsliced,bread
eye,eye_open.jpg,a,open,eye
fridge,fridge_closed.jpg,b,closed,fridge
rug,rug_unrolled.jpg,b,unrolled,rug
bucket,bucket_dirty.jpg,a,dirty,bucket
pineapple,pineapple_unsliced.jpg,b,unsliced,pineapple
couch,couch_clean.jpg,b,clean,couch
gloves,gloves_dirty.jpg,a,dirty,gloves
magnet,magnet_bent.jpg,a,bent,magnet
eggcarton,eggcarton_empty.jpg,a,empty,egg carton
mirror,mirror_broken.jpg,a,broken,mirror
yogamat,yogamat_rolled.jpg,a,rolled,yoga mat
napkin,napkin_unfolded.jpg,b,unfolded,napkin
yogamat,yogamat_unrolled.jpg,b,unrolled,yoga mat
fridge,fridge_open.jpg,a,open,fridge
safetypin,safetypin_bent.jpg,a,bent,safety pin
garlic,garlic_unpeeled.jpg,b,unpeeled,garlic
chipbag,chipbag_ripped.jpg,a,ripped,chip bag
naan,naan_ripped.jpg,a,ripped,naan
hands,hands_dirty.jpg,a,dirty,hands
backpack,backpack_closed.jpg,b,closed,backpack
garlic,garlic_peeled.jpg,a,peeled,garlic
scissors,scissors_closed.jpg,b,closed,scissors
soccerball,soccerball_dirty.jpg,a,dirty,soccerball
blanket,blanket_folded.jpg,a,folded,blanket
vase,vase_broken.jpg,a,broken,vase
shoppingcart,shoppingcart_empty.jpg,a,empty,shopping cart
tire,tire_broken.jpg,a,broken,tire
bill,bill_unrolled.jpg,b,unrolled,bill
carrot,carrot_unpeeled.jpg,b,unpeeled,carrot
lock,lock_open.jpg,a,open,lock
garbagecan,garbagecan_full.jpg,b,full,garbage can
book,book_open.jpg,a,open,book
onion,onion_unpeeled.jpg,b,unpeeled,onion
gate,gate_closed.jpg,b,closed,gate
jar,jar_full.jpg,b,full,jar
soccerball,soccerball_clean.jpg,b,clean,soccerball
plate,plate_broken.jpg,a,broken,plate
hands,hands_clean.jpg,b,clean,hands
door,door_open.jpg,a,open,door
paper,paper_unfolded.jpg,b,unfolded,paper
road,road_straight.jpg,b,straight,road
