object,image,state,adj,words_w2v
chapstick,chapstick_open.jpg,a,open,chapstick
kiwi,kiwi_sliced.jpg,a,sliced,kiwi
lime,lime_sliced.jpg,a,sliced,lime
cup,cup_clean.jpg,b,clean,cup
gate,gate_open.jpg,a,open,gate
chapstick,chapstick_closed.jpg,b,closed,chapstick
hands,hands_clean.jpg,b,clean,hands
kiwi,kiwi_unsliced.jpg,b,unsliced,kiwi
paperclip,paperclip_straight.jpg,b,straight,paperclip
onion,onion_peeled.jpg,a,peeled,onion
table,table_whole.jpg,b,whole,table
eggcarton,eggcarton_full.jpg,b,full,egg carton
cdplayer,cdplayer_open.jpg,a,open,cd player
paperclip,paperclip_bent.jpg,a,bent,paperclip
couch,couch_clean.jpg,b,clean,couch
soccerball,soccerball_clean.jpg,b,clean,soccerball
lawnchair,lawnchair_unfolded.jpg,b,unfolded,lawnchair
pineapple,pineapple_sliced.jpg,a,sliced,pineapple
can,can_closed.jpg,b,closed,can
glasses,glasses_broken.jpg,a,broken,glasses
bread,bread_unsliced.jpg,b,unsliced,bread
lawnchair,lawnchair_folded.jpg,a,folded,lawnchair
carrot,carrot_peeled.jpg,a,peeled,carrot
lock,lock_open.jpg,a,open,lock
jar,jar_empty.jpg,a,empty,jar
nail,nail_straight.jpg,b,straight,nail
jar,jar_full.jpg,b,full,jar
safetypin,safetypin_bent.jpg,a,bent,safety pin
juicebottle,juicebottle_closed.jpg,b,closed,juice bottle
rug,rug_unrolled.jpg,b,unrolled,rug
boot,boot_dirty.jpg,a,dirty,boot
egg,egg_whole.jpg,b,whole,egg
rug,rug_rolled.jpg,a,rolled,rug
garlic,garlic_peeled.jpg,a,peeled,garlic
stapler,stapler_open.jpg,a,open,stapler
apple,apple_unsliced.jpg,b,unsliced,apple
dishwasher,dishwasher_closed.jpg,b,closed,dishwasher
pencil,pencil_broken.jpg,a,broken,pencil
soccerball,soccerball_dirty.jpg,a,dirty,soccerball
chipbag,chipbag_whole.jpg,b,whole,chip bag
paper,paper_folded.jpg,a,folded,paper
vase,vase_broken.jpg,a,broken,vase
magnet,magnet_straight.jpg,b,straight,magnet
backpack,backpack_closed.jpg,b,closed,backpack
banana,banana_unpeeled.jpg,b,unpeeled,banana
napkin,napkin_unfolded.jpg,b,unfolded,napkin
pig,pig_dirty.jpg,a,dirty,pig
chipbag,chipbag_ripped.jpg,a,ripped,chip bag
cabinet,cabinet_open.jpg,a,open,cabinet
sugarpacket,sugarpacket_whole.jpg,b,whole,sugar packet
treasurechest,treasurechest_closed.jpg,b,closed,treasure chest
cup,cup_dirty.jpg,a,dirty,cup
eye,eye_open.jpg,a,open,eye
shoe,shoe_dirty.jpg,a,dirty,shoe
orange,orange_unpeeled.jpg,b,unpeeled,orange
towel,towel_folded.jpg,a,folded,towel
pickle,pickle_unsliced.jpg,b,unsliced,pickle
chestofdrawers,chestofdrawers_closed.jpg,b,closed,chest of drawers
laptop,laptop_closed.jpg,b,closed,laptop
chestofdrawers,chestofdrawers_open.jpg,a,open,chest of drawers
salami,salami_sliced.jpg,a,sliced,salami
wineglass,wineglass_empty.jpg,a,empty,wineglass
envelope,envelope_whole.jpg,b,whole,envelope
spoon,spoon_dirty.jpg,a,dirty,spoon
sweater,sweater_folded.jpg,a,folded,sweater
shoppingcart,shoppingcart_full.jpg,b,full,shopping cart
pickle,pickle_sliced.jpg,a,sliced,pickle
waterbottle,waterbottle_open.jpg,a,open,waterbottle
plate,plate_whole.jpg,b,whole,plate
milkcarton,milkcarton_open.jpg,a,open,milk carton
