object,image,state,adj,words_w2v
pig,pig_clean.jpg,b,clean,pig
filefolder,filefolder_closed.jpg,b,closed,file folder
cracker,cracker_broken.jpg,a,broken,cracker
hands,hands_clean.jpg,b,clean,hands
microwave,microwave_open.jpg,a,open,microwave
nail,nail_straight.jpg,b,straight,nail
backpack,backpack_open.jpg,a,open,backpack
watermelon,watermelon_unsliced.jpg,b,unsliced,watermelon
shoe,shoe_clean.jpg,b,clean,shoe
banana,banana_peeled.jpg,a,peeled,banana
pot,pot_open.jpg,a,open,pot
stapler,stapler_open.jpg,a,open,stapler
naan,naan_whole.jpg,b,whole,naan
wineglass,wineglass_full.jpg,b,full,wineglass
pot,pot_closed.jpg,b,closed,pot
ladder,ladder_folded.jpg,a,folded,ladder
sleepingbag,sleepingbag_unrolled.jpg,b,unrolled,sleeping bag
table,table_whole.jpg,b,whole,table
jar,jar_empty.jpg,a,empty,jar
boot,boot_dirty.jpg,a,dirty,boot
bread,bread_unsliced.jpg,b,unsliced,bread
mirror,mirror_broken.jpg,a,broken,mirror
blanket,blanket_folded.jpg,a,folded,blanket
salami,salami_unsliced.jpg,b,unsliced,salami
book,book_open.jpg,a,open,book
bill,bill_unrolled.jpg,b,unrolled,bill
cup,cup_clean.jpg,b,clean,cup
cigarette,cigarette_whole.jpg,b,whole,cigarette
treasurechest,treasurechest_open.jpg,a,open,treasure chest
yogamat,yogamat_unrolled.jpg,b,unrolled,yoga mat
door,door_open.jpg,a,open,door
naan,naan_ripped.jpg,a,ripped,naan
glasses,glasses_whole.jpg,b,whole,glasses
yogamat,yogamat_rolled.jpg,a,rolled,yoga mat
sweater,sweater_unfolded.jpg,b,unfolded,sweater
watermelon,watermelon_sliced.jpg,a,sliced,watermelon
pencil,pencil_broken.jpg,a,broken,pencil
fence,fence_broken.jpg,a,broken,fence
garbagecan,garbagecan_empty.jpg,a,empty,garbage can
pineapple,pineapple_unsliced.jpg,b,unsliced,pineapple
fence,fence_whole.jpg,b,whole,fence
chapstick,chapstick_closed.jpg,b,closed,chapstick
door,door_closed.jpg,b,closed,door
sweater,sweater_folded.jpg,a,folded,sweater
milkcarton,milkcarton_closed.jpg,b,closed,milk carton
staircase,staircase_straight.jpg,b,straight,staircase
cookie,cookie_broken.jpg,a,broken,cookie
road,road_curved.jpg,a,curved,road
vase,vase_broken.jpg,a,broken,vase
shoppingcart,shoppingcart_empty.jpg,a,empty,shopping cart
soccerball,soccerball_dirty.jpg,a,dirty,soccerball
car,car_dirty.jpg,a,dirty,car
gate,gate_open.jpg,a,open,gate
blanket,blanket_unfolded.jpg,b,unfolded,blanket
cdplayer,cdplayer_closed.jpg,b,closed,cd player
garbagecan,garbagecan_full.jpg,b,full,garbage can
pickle,pickle_sliced.jpg,a,sliced,pickle
road,road_straight.jpg,b,straight,road
shoe,shoe_dirty.jpg,a,dirty,shoe
straw,straw_bent.jpg,a,bent,straw
shoelace,shoelace_untied.jpg,b,untied,shoelace
pickle,pickle_unsliced.jpg,b,unsliced,pickle
hands,hands_dirty.jpg,a,dirty,hands
jar,jar_full.jpg,b,full,jar
laptop,laptop_open.jpg,a,open,laptop
envelope,envelope_whole.jpg,b,whole,envelope
potato,potato_clean.jpg,b,clean,potato
vase,vase_whole.jpg,b,whole,vase
carrot,carrot_peeled.jpg,a,peeled,carrot
gate,gate_closed.jpg,b,closed,gate
backpack,backpack_closed.jpg,b,closed,backpack
piggybank,piggybank_broken.jpg,a,broken,piggybank
plate,plate_broken.jpg,a,broken,plate
gloves,gloves_dirty.jpg,a,dirty,gloves
stovetop,stovetop_dirty.jpg,a,dirty,stovetop
seatbelt,seatbelt_closed.jpg,b,closed,seatbelt
onion,onion_peeled.jpg,a,peeled,onion
pencil,pencil_whole.jpg,b,whole,pencil
lime,lime_sliced.jpg,a,sliced,lime
towel,towel_unfolded.jpg,b,unfolded,towel
