object,image,state,adj,words_w2v
notepad,notepad_ripped.jpg,a,ripped,notepad
cabinet,cabinet_closed.jpg,b,closed,cabinet
napkin,napkin_unfolded.jpg,b,unfolded,napkin
tire,tire_whole.jpg,b,whole,tire
juicebottle,juicebottle_closed.jpg,b,closed,juice bottle
fence,fence_broken.jpg,a,broken,fence
bill,bill_rolled.jpg,a,rolled,bill
chipbag,chipbag_ripped.jpg,a,ripped,chip bag
lock,lock_open.jpg,a,open,lock
backpack,backpack_closed.jpg,b,closed,backpack
book,book_open.jpg,a,open,book
jar,jar_empty.jpg,a,empty,jar
road,road_straight.jpg,b,straight,road
egg,egg_broken.jpg,a,broken,egg
stapler,stapler_open.jpg,a,open,stapler
couch,couch_clean.jpg,b,clean,couch
juicebottle,juicebottle_open.jpg,a,open,juice bottle
pig,pig_dirty.jpg,a,dirty,pig
bread,bread_unsliced.jpg,b,unsliced,bread
magnet,magnet_bent.jpg,a,bent,magnet
spoon,spoon_dirty.jpg,a,dirty,spoon
cabinet,cabinet_open.jpg,a,open,cabinet
chocolatebar,chocolatebar_whole.jpg,b,whole,chocolate bar
shoelace,shoelace_tied.jpg,a,tied,shoelace
chapstick,chapstick_closed.jpg,b,closed,chapstick
vase,vase_broken.jpg,a,broken,vase
kiwi,kiwi_unsliced.jpg,b,unsliced,kiwi
filefolder,filefolder_open.jpg,a,open,file folder
kiwi,kiwi_sliced.jpg,a,sliced,kiwi
seatbelt,seatbelt_closed.jpg,b,closed,seatbelt
