object,image,state,adj,words_w2v
chapstick,chapstick_closed.jpg,b,closed,chapstick
dish,dish_clean.jpg,b,clean,dish
piggybank,piggybank_whole.jpg,b,whole,piggybank
fence,fence_broken.jpg,a,broken,fence
garbagecan,garbagecan_empty.jpg,a,empty,garbage can
pineapple,pineapple_sliced.jpg,a,sliced,pineapple
couch,couch_clean.jpg,b,clean,couch
bucket,bucket_dirty.jpg,a,dirty,bucket
stapler,stapler_open.jpg,a,open,stapler
carrot,carrot_peeled.jpg,a,peeled,carrot
safetypin,safetypin_bent.jpg,a,bent,safety pin
watermelon,watermelon_unsliced.jpg,b,unsliced,watermelon
ladder,ladder_unfolded.jpg,b,unfolded,ladder
chipbag,chipbag_whole.jpg,b,whole,chip bag
orange,orange_unpeeled.jpg,b,unpeeled,orange
cup,cup_dirty.jpg,a,dirty,cup
banana,banana_unpeeled.jpg,b,unpeeled,banana
dishwasher,dishwasher_closed.jpg,b,closed,dishwasher
wallet,wallet_closed.jpg,b,closed,wallet
staircase,staircase_straight.jpg,b,straight,staircase
tire,tire_whole.jpg,b,whole,tire
bread,bread_sliced.jpg,a,sliced,bread
gate,gate_closed.jpg,b,closed,gate
napkin,napkin_unfolded.jpg,b,unfolded,napkin
suitcase,suitcase_open.jpg,a,open,suitcase
egg,egg_broken.jpg,a,broken,egg
gloves,gloves_dirty.jpg,a,dirty,gloves
pineapple,pineapple_unsliced.jpg,b,unsliced,pineapple
napkin,napkin_folded.jpg,a,folded,napkin
lock,lock_open.jpg,a,open,lock
microwave,microwave_open.jpg,a,open,microwave
scissors,scissors_closed.jpg,b,closed,scissors
plate,plate_whole.jpg,b,whole,plate
shoelace,shoelace_tied.jpg,a,tied,shoelace
pickle,pickle_unsliced.jpg,b,unsliced,pickle
backpack,backpack_open.jpg,a,open,backpack
road,road_curved.jpg,a,curved,road
pizza,pizza_sliced.jpg,a,sliced,pizza
chapstick,chapstick_open.jpg,a,open,chapstick
vase,vase_broken.jpg,a,broken,vase
gloves,gloves_clean.jpg,b,clean,gloves
pot,pot_closed.jpg,b,closed,pot
treasurechest,treasurechest_open.jpg,a,open,treasure chest
salami,salami_sliced.jpg,a,sliced,salami
paper,paper_unfolded.jpg,b,unfolded,paper
jar,jar_full.jpg,b,full,jar
table,table_whole.jpg,b,whole,table
eggcarton,eggcarton_full.jpg,b,full,egg carton
magnet,magnet_straight.jpg,b,straight,magnet
pig,pig_dirty.jpg,a,dirty,pig
pot,pot_open.jpg,a,open,pot
naan,naan_ripped.jpg,a,ripped,naan
paperclip,paperclip_bent.jpg,a,bent,paperclip
marker,marker_open.jpg,a,open,marker
carrot,carrot_unpeeled.jpg,b,unpeeled,carrot
wineglass,wineglass_empty.jpg,a,empty,wineglass
sweater,sweater_folded.jpg,a,folded,sweater
garlic,garlic_unpeeled.jpg,b,unpeeled,garlic
yogamat,yogamat_unrolled.jpg,b,unrolled,yoga mat
pencil,pencil_broken.jpg,a,broken,pencil
cracker,cracker_whole.jpg,b,whole,cracker
fridge,fridge_closed.jpg,b,closed,fridge
seatbelt,seatbelt_open.jpg,a,open,seatbelt
pickle,pickle_sliced.jpg,a,sliced,pickle
boot,boot_dirty.jpg,a,dirty,boot
cracker,cracker_broken.jpg,a,broken,cracker
pencil,pencil_whole.jpg,b,whole,pencil
filefolder,filefolder_open.jpg,a,open,file folder
banana,banana_peeled.jpg,a,peeled,banana
dishwasher,dishwasher_open.jpg,a,open,dishwasher
eye,eye_open.jpg,a,open,eye
shoppingcart,shoppingcart_full.jpg,b,full,shopping cart
microwave,microwave_closed.jpg,b,closed,microwave
cabinet,cabinet_open.jpg,a,open,cabinet
paperclip,paperclip_straight.jpg,b,straight,paperclip
staircase,staircase_curved.jpg,a,curved,staircase
chocolatebar,chocolatebar_broken.jpg,a,broken,chocolate bar
laptop,laptop_open.jpg,a,open,laptop
apple,apple_unsliced.jpg,b,unsliced,apple
backpack,backpack_closed.jpg,b,closed,backpack
sugarpacket,sugarpacket_ripped.jpg,a,ripped,sugar packet
stapler,stapler_closed.jpg,b,closed,stapler
blanket,blanket_unfolded.jpg,b,unfolded,blanket
juicebottle,juicebottle_open.jpg,a,open,juice bottle
car,car_clean.jpg,b,clean,car
dish,dish_dirty.jpg,a,dirty,dish
hands,hands_clean.jpg,b,clean,hands
stovetop,stovetop_clean.jpg,b,clean,stovetop
boot,boot_clean.jpg,b,clean,boot
envelope,envelope_ripped.jpg,a,ripped,envelope
piggybank,piggybank_broken.jpg,a,broken,piggybank
filefolder,filefolder_closed.jpg,b,closed,file folder
eggcarton,eggcarton_empty.jpg,a,empty,egg carton
chestofdrawers,chestofdrawers_closed.jpg,b,closed,chest of drawers
sugarpacket,sugarpacket_whole.jpg,b,whole,sugar packet
waterbottle,waterbottle_closed.jpg,b,closed,waterbottle
potato,potato_clean.jpg,b,clean,potato
wineglass,wineglass_full.jpg,b,full,wineglass
couch,couch_dirty.jpg,a,dirty,couch
chipbag,chipbag_ripped.jpg,a,ripped,chip bag
watermelon,watermelon_sliced.jpg,a,sliced,watermelon
