object,image,state,adj,words_w2v
marker,marker_open.jpg,a,open,marker
cdplayer,cdplayer_open.jpg,a,open,cd player
pencil,pencil_whole.jpg,b,whole,pencil
couch,couch_dirty.jpg,a,dirty,couch
envelope,envelope_ripped.jpg,a,ripped,envelope
pineapple,pineapple_sliced.jpg,a,sliced,pineapple
laptop,laptop_open.jpg,a,open,laptop
fence,fence_whole.jpg,b,whole,fence
treasurechest,treasurechest_closed.jpg,b,closed,treasure chest
shoppingcart,shoppingcart_full.jpg,b,full,shopping cart
wineglass,wineglass_full.jpg,b,full,wineglass
potato,potato_clean.jpg,b,clean,potato
gate,gate_closed.jpg,b,closed,gate
yogamat,yogamat_unrolled.jpg,b,unrolled,yoga mat
sweater,sweater_folded.jpg,a,folded,sweater
fence,fence_broken.jpg,a,broken,fence
scissors,scissors_open.jpg,a,open,scissors
sugarpacket,sugarpacket_whole.jpg,b,whole,sugar packet
couch,couch_clean.jpg,b,clean,couch
safetypin,safetypin_bent.jpg,a,bent,safety pin
bread,bread_sliced.jpg,a,sliced,bread
lime,lime_sliced.jpg,a,sliced,lime
hands,hands_clean.jpg,b,clean,hands
naan,naan_ripped.jpg,a,ripped,naan
chipbag,chipbag_whole.jpg,b,whole,chip bag
carrot,carrot_unpeeled.jpg,b,unpeeled,carrot
vase,vase_whole.jpg,b,whole,vase
ladder,ladder_unfolded.jpg,b,unfolded,ladder
orange,orange_peeled.jpg,a,peeled,orange
glasses,glasses_broken.jpg,a,broken,glasses
orange,orange_unpeeled.jpg,b,unpeeled,orange
garbagecan,garbagecan_empty.jpg,a,empty,garbage can
magnet,magnet_bent.jpg,a,bent,magnet
lime,lime_unsliced.jpg,b,unsliced,lime
salami,salami_sliced.jpg,a,sliced,salami
lock,lock_closed.jpg,b,closed,lock
paperclip,paperclip_straight.jpg,b,straight,paperclip
chocolatebar,chocolatebar_broken.jpg,a,broken,chocolate bar
gloves,gloves_dirty.jpg,a,dirty,gloves
potato,potato_dirty.jpg,a,dirty,potato
cigarette,cigarette_whole.jpg,b,whole,cigarette
cabinet,cabinet_open.jpg,a,open,cabinet
plate,plate_broken.jpg,a,broken,plate
chocolatebar,chocolatebar_whole.jpg,b,whole,chocolate bar
microwave,microwave_open.jpg,a,open,microwave
bread,bread_unsliced.jpg,b,unsliced,bread
road,road_straight.jpg,b,straight,road
spoon,spoon_dirty.jpg,a,dirty,spoon
seatbelt,seatbelt_closed.jpg,b,closed,seatbelt
pineapple,pineapple_unsliced.jpg,b,unsliced,pineapple
shoelace,shoelace_untied.jpg,b,untied,shoelace
juicebottle,juicebottle_closed.jpg,b,closed,juice bottle
nail,nail_bent.jpg,a,bent,nail
rug,rug_rolled.jpg,a,rolled,rug
bucket,bucket_dirty.jpg,a,dirty,bucket
boot,boot_dirty.jpg,a,dirty,boot
hamper,hamper_empty.jpg,a,empty,hamper
paper,paper_folded.jpg,a,folded,paper
suitcase,suitcase_open.jpg,a,open,suitcase
wineglass,wineglass_empty.jpg,a,empty,wineglass
waterpipe,waterpipe_bent.jpg,a,bent,waterpipe
lock,lock_open.jpg,a,open,lock
shoe,shoe_dirty.jpg,a,dirty,shoe
soccerball,soccerball_clean.jpg,b,clean,soccerball
ladder,ladder_folded.jpg,a,folded,ladder
stapler,stapler_closed.jpg,b,closed,stapler
pizza,pizza_sliced.jpg,a,sliced,pizza
filefolder,filefolder_closed.jpg,b,closed,file folder
kiwi,kiwi_sliced.jpg,a,sliced,kiwi
magnet,magnet_straight.jpg,b,straight,magnet
straw,straw_bent.jpg,a,bent,straw
lawnchair,lawnchair_folded.jpg,a,folded,lawnchair
book,book_closed.jpg,b,closed,book
towel,towel_folded.jpg,a,folded,towel
car,car_dirty.jpg,a,dirty,car
cabinet,cabinet_closed.jpg,b,closed,cabinet
blanket,blanket_unfolded.jpg,b,unfolded,blanket
dishwasher,dishwasher_closed.jpg,b,closed,dishwasher
piggybank,piggybank_whole.jpg,b,whole,piggybank
sleepingbag,sleepingbag_rolled.jpg,a,rolled,sleeping bag
mirror,mirror_whole.jpg,b,whole,mirror
garlic,garlic_unpeeled.jpg,b,unpeeled,garlic
napkin,napkin_unfolded.jpg,b,unfolded,napkin
chapstick,chapstick_open.jpg,a,open,chapstick
egg,egg_broken.jpg,a,broken,egg
kiwi,kiwi_unsliced.jpg,b,unsliced,kiwi
milkcarton,milkcarton_open.jpg,a,open,milk carton
nail,nail_straight.jpg,b,straight,nail
bill,bill_unrolled.jpg,b,unrolled,bill
watermelon,watermelon_sliced.jpg,a,sliced,watermelon
seatbelt,seatbelt_open.jpg,a,open,seatbelt
pig,pig_clean.jpg,b,clean,pig
shoelace,shoelace_tied.jpg,a,tied,shoelace
chapstick,chapstick_closed.jpg,b,closed,chapstick
chestofdrawers,chestofdrawers_open.jpg,a,open,chest of drawers
pizza,pizza_unsliced.jpg,b,unsliced,pizza
egg,egg_whole.jpg,b,whole,egg
plate,plate_whole.jpg,b,whole,plate
cigarette,cigarette_broken.jpg,a,broken,cigarette
marker,marker_closed.jpg,b,closed,marker
eggcarton,eggcarton_empty.jpg,a,empty,egg carton
staircase,staircase_straight.jpg,b,straight,staircase
stovetop,stovetop_dirty.jpg,a,dirty,stovetop
car,car_clean.jpg,b,clean,car
juicebottle,juicebottle_open.jpg,a,open,juice bottle
can,can_closed.jpg,b,closed,can
chestofdrawers,chestofdrawers_closed.jpg,b,closed,chest of drawers
eggcarton,eggcarton_full.jpg,b,full,egg carton
road,road_curved.jpg,a,curved,road
apple,apple_sliced.jpg,a,sliced,apple
soccerball,soccerball_dirty.jpg,a,dirty,soccerball
shoppingcart,shoppingcart_empty.jpg,a,empty,shopping cart
carrot,carrot_peeled.jpg,a,peeled,carrot
laptop,laptop_closed.jpg,b,closed,laptop
dish,dish_dirty.jpg,a,dirty,dish
mirror,mirror_broken.jpg,a,broken,mirror
napkin,napkin_folded.jpg,a,folded,napkin
suitcase,suitcase_closed.jpg,b,closed,suitcase
table,table_whole.jpg,b,whole,table
stovetop,stovetop_clean.jpg,b,clean,stovetop
book,book_open.jpg,a,open,book
scissors,scissors_closed.jpg,b,closed,scissors
milkcarton,milkcarton_closed.jpg,b,closed,milk carton
wallet,wallet_open.jpg,a,open,wallet
boot,boot_clean.jpg,b,clean,boot
pot,pot_closed.jpg,b,closed,pot
lawnchair,lawnchair_unfolded.jpg,b,unfolded,lawnchair
