object,image,state,adj,words_w2v
yogamat,yogamat_rolled.jpg,a,rolled,yoga mat
garbagecan,garbagecan_empty.jpg,a,empty,garbage can
cookie,cookie_whole.jpg,b,whole,cookie
glasses,glasses_broken.jpg,a,broken,glasses
pickle,pickle_sliced.jpg,a,sliced,pickle
scissors,scissors_closed.jpg,b,closed,scissors
milkcarton,milkcarton_open.jpg,a,open,milk carton
chain,chain_whole.jpg,b,whole,chain
sleepingbag,sleepingbag_rolled.jpg,a,rolled,sleeping bag
pineapple,pineapple_unsliced.jpg,b,unsliced,pineapple
backpack,backpack_open.jpg,a,open,backpack
apple,apple_sliced.jpg,a,sliced,apple
shoppingcart,shoppingcart_full.jpg,b,full,shopping cart
eggcarton,eggcarton_empty.jpg,a,empty,egg carton
