object,image,state,adj,words_w2v
chapstick,chapstick_closed.jpg,b,closed,chapstick
pizza,pizza_sliced.jpg,a,sliced,pizza
mirror,mirror_whole.jpg,b,whole,mirror
rug,rug_unrolled.jpg,b,unrolled,rug
bread,bread_unsliced.jpg,b,unsliced,bread
shoelace,shoelace_untied.jpg,b,untied,shoelace
eggcarton,eggcarton_empty.jpg,a,empty,egg carton
magnet,magnet_straight.jpg,b,straight,magnet
cigarette,cigarette_broken.jpg,a,broken,cigarette
bill,bill_unrolled.jpg,b,unrolled,bill
pencil,pencil_whole.jpg,b,whole,pencil
bucket,bucket_clean.jpg,b,clean,bucket
onion,onion_unpeeled.jpg,b,unpeeled,onion
kiwi,kiwi_unsliced.jpg,b,unsliced,kiwi
soccerball,soccerball_clean.jpg,b,clean,soccerball
garlic,garlic_peeled.jpg,a,peeled,garlic
shoelace,shoelace_tied.jpg,a,tied,shoelace
paper,paper_unfolded.jpg,b,unfolded,paper
chipbag,chipbag_ripped.jpg,a,ripped,chip bag
pineapple,pineapple_sliced.jpg,a,sliced,pineapple
lawnchair,lawnchair_unfolded.jpg,b,unfolded,lawnchair
cdplayer,cdplayer_closed.jpg,b,closed,cd player
chain,chain_broken.jpg,a,broken,chain
dishwasher,dishwasher_closed.jpg,b,closed,dishwasher
orange,orange_peeled.jpg,a,peeled,orange
cdplayer,cdplayer_open.jpg,a,open,cd player
chapstick,chapstick_open.jpg,a,open,chapstick
sweater,sweater_folded.jpg,a,folded,sweater
can,can_open.jpg,a,open,can
pickle,pickle_unsliced.jpg,b,unsliced,pickle
sweater,sweater_unfolded.jpg,b,unfolded,sweater
scissors,scissors_open.jpg,a,open,scissors
marker,marker_open.jpg,a,open,marker
can,can_closed.jpg,b,closed,can
bill,bill_rolled.jpg,a,rolled,bill
watermelon,watermelon_unsliced.jpg,b,unsliced,watermelon
waterpipe,waterpipe_straight.jpg,b,straight,waterpipe
waterbottle,waterbottle_open.jpg,a,open,waterbottle
cigarette,cigarette_whole.jpg,b,whole,cigarette
carrot,carrot_peeled.jpg,a,peeled,carrot
fridge,fridge_closed.jpg,b,closed,fridge
pig,pig_clean.jpg,b,clean,pig
suitcase,suitcase_closed.jpg,b,closed,suitcase
straw,straw_straight.jpg,b,straight,straw
staircase,staircase_curved.jpg,a,curved,staircase
eggcarton,eggcarton_full.jpg,b,full,egg carton
hamper,hamper_empty.jpg,a,empty,hamper
waterbottle,waterbottle_closed.jpg,b,closed,waterbottle
dish,dish_clean.jpg,b,clean,dish
wallet,wallet_closed.jpg,b,closed,wallet
spoon,spoon_clean.jpg,b,clean,spoon
treasurechest,treasurechest_closed.jpg,b,closed,treasure chest
towel,towel_unfolded.jpg,b,unfolded,towel
apple,apple_unsliced.jpg,b,unsliced,apple
stovetop,stovetop_dirty.jpg,a,dirty,stovetop
backpack,backpack_closed.jpg,b,closed,backpack
chain,chain_whole.jpg,b,whole,chain
milkcarton,milkcarton_closed.jpg,b,closed,milk carton
car,car_dirty.jpg,a,dirty,car
lock,lock_closed.jpg,b,closed,lock
hands,hands_clean.jpg,b,clean,hands
garbagecan,garbagecan_full.jpg,b,full,garbage can
book,book_closed.jpg,b,closed,book
garbagecan,garbagecan_empty.jpg,a,empty,garbage can
banana,banana_unpeeled.jpg,b,unpeeled,banana
glasses,glasses_whole.jpg,b,whole,glasses
cracker,cracker_whole.jpg,b,whole,cracker
cabinet,cabinet_closed.jpg,b,closed,cabinet
stovetop,stovetop_clean.jpg,b,clean,stovetop
salami,salami_sliced.jpg,a,sliced,salami
