object,image,state,adj,words_w2v
table,table_broken.jpg,a,broken,table
shoe,shoe_clean.jpg,b,clean,shoe
spoon,spoon_dirty.jpg,a,dirty,spoon
laptop,laptop_open.jpg,a,open,laptop
vase,vase_broken.jpg,a,broken,vase
stapler,stapler_closed.jpg,b,closed,stapler
blanket,blanket_unfolded.jpg,b,unfolded,blanket
lock,lock_closed.jpg,b,closed,lock
potato,potato_clean.jpg,b,clean,potato
napkin,napkin_folded.jpg,a,folded,napkin
garbagecan,garbagecan_empty.jpg,a,empty,garbage can
marker,marker_open.jpg,a,open,marker
apple,apple_unsliced.jpg,b,unsliced,apple
book,book_closed.jpg,b,closed,book
garlic,garlic_peeled.jpg,a,peeled,garlic
ladder,ladder_folded.jpg,a,folded,ladder
microwave,microwave_open.jpg,a,open,microwave
suitcase,suitcase_open.jpg,a,open,suitcase
bill,bill_unrolled.jpg,b,unrolled,bill
spoon,spoon_clean.jpg,b,clean,spoon
book,book_open.jpg,a,open,book
hamper,hamper_full.jpg,b,full,hamper
chocolatebar,chocolatebar_whole.jpg,b,whole,chocolate bar
staircase,staircase_curved.jpg,a,curved,staircase
pineapple,pineapple_unsliced.jpg,b,unsliced,pineapple
couch,couch_dirty.jpg,a,dirty,couch
orange,orange_peeled.jpg,a,peeled,orange
sleepingbag,sleepingbag_unrolled.jpg,b,unrolled,sleeping bag
dish,dish_dirty.jpg,a,dirty,dish
orange,orange_unpeeled.jpg,b,unpeeled,orange
chapstick,chapstick_open.jpg,a,open,chapstick
sweater,sweater_folded.jpg,a,folded,sweater
chestofdrawers,chestofdrawers_closed.jpg,b,closed,chest of drawers
sugarpacket,sugarpacket_whole.jpg,b,whole,sugar packet
pig,pig_clean.jpg,b,clean,pig
juicebottle,juicebottle_open.jpg,a,open,juice bottle
soccerball,soccerball_dirty.jpg,a,dirty,soccerball
shoppingcart,shoppingcart_full.jpg,b,full,shopping cart
mirror,mirror_whole.jpg,b,whole,mirror
jar,jar_empty.jpg,a,empty,jar
hands,hands_clean.jpg,b,clean,hands
sugarpacket,sugarpacket_ripped.jpg,a,ripped,sugar packet
naan,naan_whole.jpg,b,whole,naan
wallet,wallet_open.jpg,a,open,wallet
dishwasher,dishwasher_open.jpg,a,open,dishwasher
onion,onion_unpeeled.jpg,b,unpeeled,onion
fridge,fridge_closed.jpg,b,closed,fridge
seatbelt,seatbelt_closed.jpg,b,closed,seatbelt
lime,lime_sliced.jpg,a,sliced,lime
stovetop,stovetop_clean.jpg,b,clean,stovetop
onion,onion_peeled.jpg,a,peeled,onion
pencil,pencil_broken.jpg,a,broken,pencil
sleepingbag,sleepingbag_rolled.jpg,a,rolled,sleeping bag
potato,potato_dirty.jpg,a,dirty,potato
scissors,scissors_closed.jpg,b,closed,scissors
