object,image,state,adj,words_w2v
gate,gate_closed.jpg,b,closed,gate
napkin,napkin_unfolded.jpg,b,unfolded,napkin
piggybank,piggybank_whole.jpg,b,whole,piggybank
plate,plate_broken.jpg,a,broken,plate
eye,eye_open.jpg,a,open,eye
dishwasher,dishwasher_closed.jpg,b,closed,dishwasher
can,can_closed.jpg,b,closed,can
potato,potato_dirty.jpg,a,dirty,potato
lock,lock_open.jpg,a,open,lock
pizza,pizza_unsliced.jpg,b,unsliced,pizza
nail,nail_bent.jpg,a,bent,nail
chestofdrawers,chestofdrawers_closed.jpg,b,closed,chest of drawers
tire,tire_whole.jpg,b,whole,tire
stapler,stapler_open.jpg,a,open,stapler
pickle,pickle_sliced.jpg,a,sliced,pickle
microwave,microwave_closed.jpg,b,closed,microwave
shoe,shoe_clean.jpg,b,clean,shoe
watermelon,watermelon_sliced.jpg,a,sliced,watermelon
blanket,blanket_folded.jpg,a,folded,blanket
road,road_straight.jpg,b,straight,road
paper,paper_unfolded.jpg,b,unfolded,paper
kiwi,kiwi_sliced.jpg,a,sliced,kiwi
suitcase,suitcase_open.jpg,a,open,suitcase
paperclip,paperclip_bent.jpg,a,bent,paperclip
bread,bread_sliced.jpg,a,sliced,bread
fence,fence_broken.jpg,a,broken,fence
door,door_open.jpg,a,open,door
marker,marker_open.jpg,a,open,marker
shoppingcart,shoppingcart_full.jpg,b,full,shopping cart
orange,orange_peeled.jpg,a,peeled,orange
dish,dish_dirty.jpg,a,dirty,dish
chapstick,chapstick_closed.jpg,b,closed,chapstick
lime,lime_unsliced.jpg,b,unsliced,lime
can,can_open.jpg,a,open,can
cracker,cracker_broken.jpg,a,broken,cracker
lock,lock_closed.jpg,b,closed,lock
eggcarton,eggcarton_full.jpg,b,full,egg carton
road,road_curved.jpg,a,curved,road
bucket,bucket_clean.jpg,b,clean,bucket
watermelon,watermelon_unsliced.jpg,b,unsliced,watermelon
chain,chain_whole.jpg,b,whole,chain
microwave,microwave_open.jpg,a,open,microwave
treasurechest,treasurechest_open.jpg,a,open,treasure chest
pencil,pencil_whole.jpg,b,whole,pencil
staircase,staircase_straight.jpg,b,straight,staircase
envelope,envelope_ripped.jpg,a,ripped,envelope
treasurechest,treasurechest_closed.jpg,b,closed,treasure chest
paper,paper_folded.jpg,a,folded,paper
chocolatebar,chocolatebar_whole.jpg,b,whole,chocolate bar
seatbelt,seatbelt_closed.jpg,b,closed,seatbelt
fridge,fridge_closed.jpg,b,closed,fridge
ladder,ladder_folded.jpg,a,folded,ladder
spoon,spoon_clean.jpg,b,clean,spoon
rug,rug_rolled.jpg,a,rolled,rug
cookie,cookie_whole.jpg,b,whole,cookie
sweater,sweater_unfolded.jpg,b,unfolded,sweater
salami,salami_unsliced.jpg,b,unsliced,salami
nail,nail_straight.jpg,b,straight,nail
glasses,glasses_broken.jpg,a,broken,glasses
filefolder,filefolder_open.jpg,a,open,file folder
car,car_clean.jpg,b,clean,car
banana,banana_peeled.jpg,a,peeled,banana
boot,boot_dirty.jpg,a,dirty,boot
cabinet,cabinet_open.jpg,a,open,cabinet
book,book_open.jpg,a,open,book
backpack,backpack_closed.jpg,b,closed,backpack
cigarette,cigarette_whole.jpg,b,whole,cigarette
marker,marker_closed.jpg,b,closed,marker
