object,image,state,adj,words_w2v
sugarpacket,sugarpacket_ripped.jpg,a,ripped,sugar packet
hamper,hamper_empty.jpg,a,empty,hamper
waterbottle,waterbottle_closed.jpg,b,closed,waterbottle
cracker,cracker_broken.jpg,a,broken,cracker
backpack,backpack_open.jpg,a,open,backpack
cookie,cookie_whole.jpg,b,whole,cookie
plate,plate_whole.jpg,b,whole,plate
safetypin,safetypin_straight.jpg,b,straight,safety pin
bucket,bucket_clean.jpg,b,clean,bucket
boot,boot_clean.jpg,b,clean,boot
dish,dish_dirty.jpg,a,dirty,dish
staircase,staircase_straight.jpg,b,straight,staircase
waterpipe,waterpipe_straight.jpg,b,straight,waterpipe
milkcarton,milkcarton_closed.jpg,b,closed,milk carton
laptop,laptop_open.jpg,a,open,laptop
safetypin,safetypin_bent.jpg,a,bent,safety pin
stapler,stapler_closed.jpg,b,closed,stapler
wineglass,wineglass_empty.jpg,a,empty,wineglass
lock,lock_open.jpg,a,open,lock
milkcarton,milkcarton_open.jpg,a,open,milk carton
treasurechest,treasurechest_open.jpg,a,open,treasure chest
lock,lock_closed.jpg,b,closed,lock
car,car_dirty.jpg,a,dirty,car
lawnchair,lawnchair_unfolded.jpg,b,unfolded,lawnchair
banana,banana_unpeeled.jpg,b,unpeeled,banana
rug,rug_unrolled.jpg,b,unrolled,rug
pizza,pizza_unsliced.jpg,b,unsliced,pizza
orange,orange_unpeeled.jpg,b,unpeeled,orange
wallet,wallet_open.jpg,a,open,wallet
gate,gate_closed.jpg,b,closed,gate
cigarette,cigarette_whole.jpg,b,whole,cigarette
book,book_open.jpg,a,open,book
straw,straw_straight.jpg,b,straight,straw
shoppingcart,shoppingcart_empty.jpg,a,empty,shopping cart
carrot,carrot_peeled.jpg,a,peeled,carrot
sweater,sweater_unfolded.jpg,b,unfolded,sweater
yogamat,yogamat_unrolled.jpg,b,unrolled,yoga mat
spoon,spoon_dirty.jpg,a,dirty,spoon
car,car_clean.jpg,b,clean,car
egg,egg_whole.jpg,b,whole,egg
table,table_whole.jpg,b,whole,table
filefolder,filefolder_open.jpg,a,open,file folder
eggcarton,eggcarton_full.jpg,b,full,egg carton
cabinet,cabinet_open.jpg,a,open,cabinet
egg,egg_broken.jpg,a,broken,egg
nail,nail_bent.jpg,a,bent,nail
apple,apple_sliced.jpg,a,sliced,apple
hands,hands_dirty.jpg,a,dirty,hands
dishwasher,dishwasher_open.jpg,a,open,dishwasher
pencil,pencil_broken.jpg,a,broken,pencil
door,door_closed.jpg,b,closed,door
filefolder,filefolder_closed.jpg,b,closed,file folder
mirror,mirror_broken.jpg,a,broken,mirror
waterpipe,waterpipe_bent.jpg,a,bent,waterpipe
shoelace,shoelace_tied.jpg,a,tied,shoelace
pig,pig_dirty.jpg,a,dirty,pig
seatbelt,seatbelt_open.jpg,a,open,seatbelt
juicebottle,juicebottle_closed.jpg,b,closed,juice bottle
couch,couch_clean.jpg,b,clean,couch
potato,potato_clean.jpg,b,clean,potato
eye,eye_open.jpg,a,open,eye
chain,chain_broken.jpg,a,broken,chain
suitcase,suitcase_closed.jpg,b,closed,suitcase
eye,eye_closed.jpg,b,closed,eye
yogamat,yogamat_rolled.jpg,a,rolled,yoga mat
bread,bread_unsliced.jpg,b,unsliced,bread
vase,vase_broken.jpg,a,broken,vase
salami,salami_unsliced.jpg,b,unsliced,salami
wineglass,wineglass_full.jpg,b,full,wineglass
fence,fence_broken.jpg,a,broken,fence
waterbottle,waterbottle_open.jpg,a,open,waterbottle
pencil,pencil_whole.jpg,b,whole,pencil
tire,tire_broken.jpg,a,broken,tire
lime,lime_unsliced.jpg,b,unsliced,lime
glasses,glasses_broken.jpg,a,broken,glasses
potato,potato_dirty.jpg,a,dirty,potato
magnet,magnet_straight.jpg,b,straight,magnet
towel,towel_unfolded.jpg,b,unfolded,towel
can,can_closed.jpg,b,closed,can
paperclip,paperclip_bent.jpg,a,bent,paperclip
sugarpacket,sugarpacket_whole.jpg,b,whole,sugar packet
dish,dish_clean.jpg,b,clean,dish
glasses,glasses_whole.jpg,b,whole,glasses
apple,apple_unsliced.jpg,b,unsliced,apple
road,road_straight.jpg,b,straight,road
chipbag,chipbag_whole.jpg,b,whole,chip bag
naan,naan_whole.jpg,b,whole,naan
shoe,shoe_clean.jpg,b,clean,shoe
blanket,blanket_folded.jpg,a,folded,blanket
cdplayer,cdplayer_closed.jpg,b,closed,cd player
paper,paper_folded.jpg,a,folded,paper
sweater,sweater_folded.jpg,a,folded,sweater
pizza,pizza_sliced.jpg,a,sliced,pizza
marker,marker_open.jpg,a,open,marker
cup,cup_clean.jpg,b,clean,cup
garlic,garlic_unpeeled.jpg,b,unpeeled,garlic
paper,paper_unfolded.jpg,b,unfolded,paper
pickle,pickle_unsliced.jpg,b,unsliced,pickle
chestofdrawers,chestofdrawers_open.jpg,a,open,chest of drawers
lime,lime_sliced.jpg,a,sliced,lime
bread,bread_sliced.jpg,a,sliced,bread
piggybank,piggybank_whole.jpg,b,whole,piggybank
hands,hands_clean.jpg,b,clean,hands
kiwi,kiwi_unsliced.jpg,b,unsliced,kiwi
spoon,spoon_clean.jpg,b,clean,spoon
fence,fence_whole.jpg,b,whole,fence
sleepingbag,sleepingbag_unrolled.jpg,b,unrolled,sleeping bag
onion,onion_unpeeled.jpg,b,unpeeled,onion
towel,towel_folded.jpg,a,folded,towel
laptop,laptop_closed.jpg,b,closed,laptop
microwave,microwave_open.jpg,a,open,microwave
bucket,bucket_dirty.jpg,a,dirty,bucket
bill,bill_rolled.jpg,a,rolled,bill
nail,nail_straight.jpg,b,straight,nail
sleepingbag,sleepingbag_rolled.jpg,a,rolled,sleeping bag
garlic,garlic_peeled.jpg,a,peeled,garlic
chapstick,chapstick_open.jpg,a,open,chapstick
cracker,cracker_whole.jpg,b,whole,cracker
stovetop,stovetop_dirty.jpg,a,dirty,stovetop
wallet,wallet_closed.jpg,b,closed,wallet
pot,pot_open.jpg,a,open,pot
pig,pig_clean.jpg,b,clean,pig
gloves,gloves_dirty.jpg,a,dirty,gloves
naan,naan_ripped.jpg,a,ripped,naan
cigarette,cigarette_broken.jpg,a,broken,cigarette
rug,rug_rolled.jpg,a,rolled,rug
fridge,fridge_closed.jpg,b,closed,fridge
magnet,magnet_bent.jpg,a,bent,magnet
microwave,microwave_closed.jpg,b,closed,microwave
envelope,envelope_ripped.jpg,a,ripped,envelope
stovetop,stovetop_clean.jpg,b,clean,stovetop
notepad,notepad_whole.jpg,b,whole,notepad
pineapple,pineapple_unsliced.jpg,b,unsliced,pineapple
shoelace,shoelace_untied.jpg,b,untied,shoelace
watermelon,watermelon_sliced.jpg,a,sliced,watermelon
backpack,backpack_closed.jpg,b,closed,backpack
cup,cup_dirty.jpg,a,dirty,cup
blanket,blanket_unfolded.jpg,b,unfolded,blanket
chocolatebar,chocolatebar_whole.jpg,b,whole,chocolate bar
road,road_curved.jpg,a,curved,road
pineapple,pineapple_sliced.jpg,a,sliced,pineapple
notepad,notepad_ripped.jpg,a,ripped,notepad
straw,straw_bent.jpg,a,bent,straw
treasurechest,treasurechest_closed.jpg,b,closed,treasure chest
chapstick,chapstick_closed.jpg,b,closed,chapstick
seatbelt,seatbelt_closed.jpg,b,closed,seatbelt
orange,orange_peeled.jpg,a,peeled,orange
jar,jar_empty.jpg,a,empty,jar
garbagecan,garbagecan_empty.jpg,a,empty,garbage can
juicebottle,juicebottle_open.jpg,a,open,juice bottle
soccerball,soccerball_dirty.jpg,a,dirty,soccerball
pickle,pickle_sliced.jpg,a,sliced,pickle
envelope,envelope_whole.jpg,b,whole,envelope
scissors,scissors_closed.jpg,b,closed,scissors
watermelon,watermelon_unsliced.jpg,b,unsliced,watermelon
shoe,shoe_dirty.jpg,a,dirty,shoe
carrot,carrot_unpeeled.jpg,b,unpeeled,carrot
scissors,scissors_open.jpg,a,open,scissors
pot,pot_closed.jpg,b,closed,pot
stapler,stapler_open.jpg,a,open,stapler
eggcarton,eggcarton_empty.jpg,a,empty,egg carton
