object,image,state,adj,words_w2v
ladder,ladder_folded.jpg,a,folded,ladder
wallet,wallet_open.jpg,a,open,wallet
stovetop,stovetop_clean.jpg,b,clean,stovetop
chapstick,chapstick_closed.jpg,b,closed,chapstick
shoe,shoe_clean.jpg,b,clean,shoe
napkin,napkin_folded.jpg,a,folded,napkin
yogamat,yogamat_rolled.jpg,a,rolled,yoga mat
hamper,hamper_empty.jpg,a,empty,hamper
piggybank,piggybank_broken.jpg,a,broken,piggybank
pineapple,pineapple_unsliced.jpg,b,unsliced,pineapple
glasses,glasses_broken.jpg,a,broken,glasses
bucket,bucket_dirty.jpg,a,dirty,bucket
seatbelt,seatbelt_open.jpg,a,open,seatbelt
chocolatebar,chocolatebar_broken.jpg,a,broken,chocolate bar
lock,lock_open.jpg,a,open,lock
pencil,pencil_whole.jpg,b,whole,pencil
microwave,microwave_open.jpg,a,open,microwave
boot,boot_dirty.jpg,a,dirty,boot
onion,onion_peeled.jpg,a,peeled,onion
staircase,staircase_curved.jpg,a,curved,staircase
orange,orange_unpeeled.jpg,b,unpeeled,orange
bread,bread_sliced.jpg,a,sliced,bread
staircase,staircase_straight.jpg,b,straight,staircase
eggcarton,eggcarton_full.jpg,b,full,egg carton
shoppingcart,shoppingcart_full.jpg,b,full,shopping cart
paper,paper_folded.jpg,a,folded,paper
table,table_whole.jpg,b,whole,table
treasurechest,treasurechest_open.jpg,a,open,treasure chest
garbagecan,garbagecan_full.jpg,b,full,garbage can
car,car_dirty.jpg,a,dirty,car
fridge,fridge_open.jpg,a,open,fridge
pencil,pencil_broken.jpg,a,broken,pencil
couch,couch_clean.jpg,b,clean,couch
salami,salami_sliced.jpg,a,sliced,salami
filefolder,filefolder_closed.jpg,b,closed,file folder
cracker,cracker_broken.jpg,a,broken,cracker
napkin,napkin_unfolded.jpg,b,unfolded,napkin
soccerball,soccerball_clean.jpg,b,clean,soccerball
eggcarton,eggcarton_empty.jpg,a,empty,egg carton
table,table_broken.jpg,a,broken,table
backpack,backpack_open.jpg,a,open,backpack
sugarpacket,sugarpacket_ripped.jpg,a,ripped,sugar packet
salami,salami_unsliced.jpg,b,unsliced,salami
sleepingbag,sleepingbag_unrolled.jpg,b,unrolled,sleeping bag
stovetop,stovetop_dirty.jpg,a,dirty,stovetop
shoelace,shoelace_tied.jpg,a,tied,shoelace
potato,potato_clean.jpg,b,clean,potato
straw,straw_straight.jpg,b,straight,straw
chain,chain_whole.jpg,b,whole,chain
cigarette,cigarette_whole.jpg,b,whole,cigarette
dish,dish_clean.jpg,b,clean,dish
waterbottle,waterbottle_open.jpg,a,open,waterbottle
pickle,pickle_sliced.jpg,a,sliced,pickle
envelope,envelope_ripped.jpg,a,ripped,envelope
egg,egg_whole.jpg,b,whole,egg
lawnchair,lawnchair_unfolded.jpg,b,unfolded,lawnchair
gloves,gloves_clean.jpg,b,clean,gloves
apple,apple_unsliced.jpg,b,unsliced,apple
chestofdrawers,chestofdrawers_closed.jpg,b,closed,chest of drawers
cdplayer,cdplayer_open.jpg,a,open,cd player
cookie,cookie_broken.jpg,a,broken,cookie
shoe,shoe_dirty.jpg,a,dirty,shoe
onion,onion_unpeeled.jpg,b,unpeeled,onion
chocolatebar,chocolatebar_whole.jpg,b,whole,chocolate bar
scissors,scissors_closed.jpg,b,closed,scissors
nail,nail_bent.jpg,a,bent,nail
marker,marker_open.jpg,a,open,marker
jar,jar_empty.jpg,a,empty,jar
