object,image,state,adj,words_w2v
treasurechest,treasurechest_open.jpg,a,open,treasure chest
mirror,mirror_whole.jpg,b,whole,mirror
book,book_closed.jpg,b,closed,book
glasses,glasses_whole.jpg,b,whole,glasses
pineapple,pineapple_unsliced.jpg,b,unsliced,pineapple
paperclip,paperclip_bent.jpg,a,bent,paperclip
orange,orange_unpeeled.jpg,b,unpeeled,orange
pig,pig_clean.jpg,b,clean,pig
sugarpacket,sugarpacket_ripped.jpg,a,ripped,sugar packet
sweater,sweater_folded.jpg,a,folded,sweater
envelope,envelope_whole.jpg,b,whole,envelope
cookie,cookie_whole.jpg,b,whole,cookie
lawnchair,lawnchair_unfolded.jpg,b,unfolded,lawnchair
naan,naan_whole.jpg,b,whole,naan
backpack,backpack_closed.jpg,b,closed,backpack
watermelon,watermelon_unsliced.jpg,b,unsliced,watermelon
bill,bill_rolled.jpg,a,rolled,bill
eye,eye_open.jpg,a,open,eye
straw,straw_bent.jpg,a,bent,straw
shoelace,shoelace_tied.jpg,a,tied,shoelace
table,table_whole.jpg,b,whole,table
laptop,laptop_closed.jpg,b,closed,laptop
gloves,gloves_clean.jpg,b,clean,gloves
microwave,microwave_closed.jpg,b,closed,microwave
notepad,notepad_whole.jpg,b,whole,notepad
cdplayer,cdplayer_open.jpg,a,open,cd player
lime,lime_unsliced.jpg,b,unsliced,lime
pot,pot_closed.jpg,b,closed,pot
hands,hands_dirty.jpg,a,dirty,hands
juicebottle,juicebottle_open.jpg,a,open,juice bottle
nail,nail_straight.jpg,b,straight,nail
garlic,garlic_peeled.jpg,a,peeled,garlic
cigarette,cigarette_whole.jpg,b,whole,cigarette
paper,paper_unfolded.jpg,b,unfolded,paper
plate,plate_broken.jpg,a,broken,plate
hands,hands_clean.jpg,b,clean,hands
chocolatebar,chocolatebar_broken.jpg,a,broken,chocolate bar
eye,eye_closed.jpg,b,closed,eye
magnet,magnet_bent.jpg,a,bent,magnet
sleepingbag,sleepingbag_rolled.jpg,a,rolled,sleeping bag
dish,dish_dirty.jpg,a,dirty,dish
gate,gate_closed.jpg,b,closed,gate
waterbottle,waterbottle_closed.jpg,b,closed,waterbottle
waterpipe,waterpipe_bent.jpg,a,bent,waterpipe
pencil,pencil_whole.jpg,b,whole,pencil
car,car_dirty.jpg,a,dirty,car
straw,straw_straight.jpg,b,straight,straw
wallet,wallet_closed.jpg,b,closed,wallet
boot,boot_dirty.jpg,a,dirty,boot
bread,bread_sliced.jpg,a,sliced,bread
chestofdrawers,chestofdrawers_open.jpg,a,open,chest of drawers
kiwi,kiwi_unsliced.jpg,b,unsliced,kiwi
seatbelt,seatbelt_open.jpg,a,open,seatbelt
